Open,High,Low,Close,Adj Close,Volume
12952.0,12952.0,12322.400390625,12952.0,12952.0,171683
12952.0,13761.5,12952.0,13761.5,13761.5,48107
14301.2001953125,14301.2001953125,13311.7998046875,13311.7998046875,13311.7998046875,65985
13311.7998046875,13311.7998046875,12592.2001953125,12952.0,12952.0,40280
12862.099609375,13311.7998046875,12682.2001953125,13311.7998046875,13311.7998046875,41436
13491.7001953125,13491.7001953125,13042.0,13491.7001953125,13491.7001953125,40847
13491.7001953125,13491.7001953125,13221.7998046875,13491.7001953125,13491.7001953125,89310
13581.599609375,13581.599609375,13491.7001953125,13491.7001953125,13491.7001953125,26227
13491.7001953125,13491.7001953125,13311.7998046875,13401.7001953125,13401.7001953125,52710
13401.7001953125,13401.7001953125,13221.7998046875,13311.7998046875,13311.7998046875,36833
13401.7001953125,13671.599609375,13311.7998046875,13671.599609375,13671.599609375,40158
13491.7001953125,14211.2001953125,13491.7001953125,14211.2001953125,14211.2001953125,69264
14301.2001953125,14930.7998046875,14031.2998046875,14930.7998046875,14930.7998046875,98371
14930.7998046875,14930.7998046875,14391.099609375,14391.099609375,14391.099609375,59603
14391.099609375,14571.0,14391.099609375,14571.0,14571.0,57012
14571.0,15290.599609375,14571.0,15290.599609375,15290.599609375,108967
15290.599609375,15290.599609375,15290.599609375,15290.599609375,15290.599609375,0
15290.599609375,15290.599609375,15290.599609375,15290.599609375,15290.599609375,0
15290.599609375,15290.599609375,15290.599609375,15290.599609375,15290.599609375,0
15290.599609375,15290.599609375,15290.599609375,15290.599609375,15290.599609375,0
15290.599609375,15290.599609375,15290.599609375,15290.599609375,15290.599609375,0
16369.900390625,16999.5,16190.0,16999.5,16999.5,125844
18168.80078125,18168.80078125,16999.5,18168.80078125,18168.80078125,174629
19428.0,19428.0,18888.30078125,19428.0,19428.0,221603
19967.69921875,20237.5,19518.0,19967.69921875,19967.69921875,143999
19787.80078125,19967.69921875,19158.19921875,19338.099609375,19338.099609375,97393
18888.30078125,19068.19921875,17988.900390625,17988.900390625,17988.900390625,79237
18078.80078125,18438.599609375,16729.69921875,18438.599609375,18438.599609375,144344
18438.599609375,18978.30078125,17988.900390625,18888.30078125,18888.30078125,70054
18888.30078125,19338.099609375,18708.5,19338.099609375,19338.099609375,101262
18078.80078125,19967.69921875,17988.900390625,19967.69921875,19967.69921875,114637
19967.69921875,20237.5,19338.099609375,19338.099609375,19338.099609375,52565
18888.30078125,18888.30078125,18438.599609375,18888.30078125,18888.30078125,50553
18438.599609375,20147.599609375,18438.599609375,19967.69921875,19967.69921875,153683
19967.69921875,20327.5,19607.900390625,20237.5,20237.5,128779
20147.599609375,20327.5,19787.80078125,19967.69921875,19967.69921875,115604
19967.69921875,21047.0,19787.80078125,21047.0,21047.0,232698
21047.0,22486.099609375,20327.5,22486.099609375,22486.099609375,195809
24015.19921875,24015.19921875,23385.599609375,24015.19921875,24015.19921875,230219
25634.19921875,25634.19921875,25634.19921875,25634.19921875,25634.19921875,112680
26983.400390625,27343.099609375,25904.0,27343.099609375,27343.099609375,199245
27343.099609375,29232.0,26983.400390625,28782.19921875,28782.19921875,195198
28782.19921875,29321.900390625,28332.5,28332.5,28332.5,284864
27882.80078125,28422.5,26353.69921875,27523.0,27523.0,167292
