date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2022-01-07,233.05,235.5,231.26,231.56,231.56,1233519,1233519,-1.49,-0.63935,232.22,"January 07, 22",-0.0063935
2022-01-06,236.36,238.1,234.22,234.34,234.34,1128116,1128116,-2.02,-0.85463,235.29,"January 06, 22",-0.0085463
2022-01-05,239.43,239.65,236.24,237.01,237.01,1070457,1070457,-2.42,-1.01,237.6,"January 05, 22",-0.0101
2022-01-04,232.61,239.57,232.61,238.67,238.67,952150,952150,6.06,2.61,238.23,"January 04, 22",0.0261
2022-01-03,237.28,237.945,234.2,235.57,235.57,848622,848622,-1.71,-0.72067,235.68,"January 03, 22",-0.0072067
2021-12-31,237.63,239.15,236.92,237.49,237.49,447540,447540,-0.14,-0.05891512,237.9,"December 31, 21",-0.0005891512
2021-12-30,238.3,239.58,236.95,237.12,237.12,677342,677342,-1.18,-0.49517,237.35,"December 30, 21",-0.0049517
2021-12-29,238.32,239.8,235.66,238.43,238.43,580341,580341,0.11,0.04615643,238.18,"December 29, 21",0.0004615643
2021-12-28,239.17,240.51,238.53,238.72,238.72,910772,910772,-0.45,-0.18815,239.03,"December 28, 21",-0.0018815
2021-12-27,236.6,239.11,235.27,239.06,239.06,1088375,1088375,2.46,1.04,238.58,"December 27, 21",0.0104
2021-12-23,237.19,239.115,235.98,236.46,236.46,844232,844232,-0.73,-0.30777,236.81,"December 23, 21",-0.0030777
2021-12-22,236.04,238.695,233.72,237.01,237.01,1485762,1485762,0.97,0.41095,236.97,"December 22, 21",0.0041095
2021-12-21,234.47,238.42,232.08,236.25,236.25,1624106,1624106,1.78,0.75916,236.14,"December 21, 21",0.0075916
2021-12-20,231.44,232.735,229.0,231.95,231.95,2503263,2503263,0.51,0.22036,231.22,"December 20, 21",0.0022036
2021-12-17,233.0,235.89,230.47,232.88,232.88,2789487,2789487,-0.12,-0.05150215,233.0,"December 17, 21",-0.0005150215
2021-12-16,234.65,236.87,231.83,233.16,233.16,1518948,1518948,-1.49,-0.63499,233.99,"December 16, 21",-0.0063499
2021-12-15,231.45,234.84,228.43,234.65,234.65,1412838,1412838,3.2,1.38,232.76,"December 15, 21",0.0138
2021-12-14,231.11,232.88,229.34,232.17,232.17,2075631,2075631,1.06,0.45866,231.54,"December 14, 21",0.0045866
2021-12-13,234.0,234.76,231.545,231.94,231.94,884762,884762,-2.06,-0.88034,232.65,"December 13, 21",-0.0088034
2021-12-10,234.89,234.89,230.8,233.77,233.77,879786,879786,-1.12,-0.47682,233.02,"December 10, 21",-0.0047682
2021-12-09,234.71,234.71,231.26,232.35,232.35,1023328,1023328,-2.36,-1.01,232.71,"December 09, 21",-0.0101
2021-12-08,232.72,235.43,231.38,235.0,235.0,1760372,1760372,2.28,0.97972,234.22,"December 08, 21",0.0097972
2021-12-07,233.67,235.74,230.575,231.61,231.61,1805701,1805701,-2.06,-0.88159,232.22,"December 07, 21",-0.0088159
2021-12-06,232.0,235.18,231.08,232.5,232.5,1246144,1246144,0.5,0.21552,233.01,"December 06, 21",0.0021552
2021-12-03,233.41,233.93,228.57,230.84,230.84,1581450,1581450,-2.57,-1.1,230.95,"December 03, 21",-0.011
2021-12-02,227.17,232.64,226.525,231.97,231.97,1264113,1264113,4.8,2.11,230.68,"December 02, 21",0.0211
2021-12-01,228.01,231.11,226.2701,227.0,227.0,2390735,2390735,-1.01,-0.44296,228.1,"December 01, 21",-0.0044296
2021-11-30,227.26,230.81,225.09,225.84,225.84,1270899,1270899,-1.42,-0.62483,226.77,"November 30, 21",-0.0062483
2021-11-29,230.26,231.84,226.98,230.39,230.39,1539092,1539092,0.13,0.05645792,230.12,"November 29, 21",0.0005645792
2021-11-26,228.12,232.56,227.85,228.99,228.99,874666,874666,0.87,0.38138,229.44,"November 26, 21",0.0038138
2021-11-24,234.96,236.79,232.79,236.13,236.13,667681,667681,1.17,0.49796,235.73,"November 24, 21",0.0049796
2021-11-23,234.63,236.85,231.77,235.1,235.1,1224633,1224633,0.47,0.20032,234.43,"November 23, 21",0.0020032
2021-11-22,230.8,236.675,230.55,233.44,233.44,1000342,1000342,2.64,1.14,234.89,"November 22, 21",0.0114
2021-11-19,227.7907,233.24,225.38,232.8,232.8,1380155,1380155,5.0093,2.2,231.77,"November 19, 21",0.022
2021-11-18,231.15,232.55,227.08,228.44,228.44,867805,867805,-2.71,-1.17,229.34,"November 18, 21",-0.0117
2021-11-17,229.84,231.6,229.11,229.7,229.7,803427,803427,-0.14,-0.06091194,229.99,"November 17, 21",-0.0006091194
2021-11-16,229.95,232.595,229.1,230.72,230.72,867410,867410,0.77,0.33486,230.86,"November 16, 21",0.0033486
2021-11-15,230.91,231.885,228.31,229.36,229.36,1019464,1019464,-1.55,-0.67126,229.66,"November 15, 21",-0.0067126
2021-11-12,231.52,231.92,229.39,230.91,230.91,597902,597902,-0.61,-0.26348,230.92,"November 12, 21",-0.0026348
2021-11-11,231.52,232.01,228.41,230.3,230.3,550498,550498,-1.22,-0.52695,230.27,"November 11, 21",-0.0052695
2021-11-10,234.17,236.85,230.67,231.35,231.35,1178426,1178426,-2.82,-1.2,232.16,"November 10, 21",-0.012
2021-11-09,231.45,233.675,229.81,233.38,233.38,2030676,2030676,1.93,0.83387,232.68,"November 09, 21",0.0083387
2021-11-08,231.57,233.86,230.86,232.7,232.7,1798379,1798379,1.13,0.48797,232.29,"November 08, 21",0.0048797
2021-11-05,231.22,233.96,228.8,231.31,231.31,906622,906622,0.09,0.03892397,230.69,"November 05, 21",0.0003892397
