Open,High,Low,Close,Adj Close,Volume
10899.19921875,10899.19921875,10899.19921875,10899.19921875,10899.19921875,0
10848.35546875,10848.35546875,10848.35546875,10848.35546875,10848.35546875,0
10872.966796875,10872.966796875,10872.966796875,10872.966796875,10872.966796875,0
10841.3779296875,10841.3779296875,10841.3779296875,10841.3779296875,10841.3779296875,0
10894.1845703125,10894.1845703125,10894.1845703125,10894.1845703125,10894.1845703125,0
10831.396484375,10831.396484375,10831.396484375,10831.396484375,10831.396484375,0
10820.55859375,10820.55859375,10820.55859375,10820.55859375,10820.55859375,0
10466.826171875,10466.826171875,10466.826171875,10466.826171875,10466.826171875,0
10157.2060546875,10157.2060546875,10157.2060546875,10157.2060546875,10157.2060546875,0
10139.7109375,10139.7109375,10139.7109375,10139.7109375,10139.7109375,0
9814.2783203125,9814.2783203125,9814.2783203125,9814.2783203125,9814.2783203125,0
9688.7744140625,9688.7744140625,9688.7744140625,9688.7744140625,9688.7744140625,0
10130.4814453125,10130.4814453125,10130.4814453125,10130.4814453125,10130.4814453125,0
10423.1669921875,10423.1669921875,10423.1669921875,10423.1669921875,10423.1669921875,0
10183.0126953125,10183.0126953125,10183.0126953125,10183.0126953125,10183.0126953125,0
10115.0732421875,10115.0732421875,10115.0732421875,10115.0732421875,10115.0732421875,0
9570.57421875,9570.57421875,9570.57421875,9570.57421875,9570.57421875,0
9897.72265625,9897.72265625,9897.72265625,9897.72265625,9897.72265625,0
9489.857421875,9489.857421875,9489.857421875,9489.857421875,9489.857421875,0
8777.7783203125,8777.7783203125,8777.7783203125,8777.7783203125,8777.7783203125,0
9379.494140625,9379.494140625,9379.494140625,9379.494140625,9379.494140625,0
8410.9951171875,8410.9951171875,8410.9951171875,8410.9951171875,8410.9951171875,0
8922.650390625,8922.650390625,8922.650390625,8922.650390625,8922.650390625,0
8625.5771484375,8625.5771484375,8625.5771484375,8625.5771484375,8625.5771484375,0
8521.072265625,8521.072265625,8521.072265625,8521.072265625,8521.072265625,0
8185.18896484375,8185.18896484375,8185.18896484375,8185.18896484375,8185.18896484375,0
8411.173828125,8411.173828125,8411.173828125,8411.173828125,8411.173828125,0
8509.5986328125,8509.5986328125,8509.5986328125,8509.5986328125,8509.5986328125,0
8876.185546875,8876.185546875,8876.185546875,8876.185546875,8876.185546875,0
9281.53125,9281.53125,9281.53125,9281.53125,9281.53125,0
9238.5927734375,9238.5927734375,9238.5927734375,9238.5927734375,9238.5927734375,0
8872.6064453125,8872.6064453125,8872.6064453125,8872.6064453125,8872.6064453125,0
9115.779296875,9115.779296875,9115.779296875,9115.779296875,9115.779296875,0
9016.255859375,9016.255859375,9016.255859375,9016.255859375,9016.255859375,0
9509.087890625,9509.087890625,9509.087890625,9509.087890625,9509.087890625,0
9412.1865234375,9412.1865234375,9412.1865234375,9412.1865234375,9412.1865234375,0
9803.1962890625,9803.1962890625,9803.1962890625,9803.1962890625,9803.1962890625,0
9877.7626953125,9877.7626953125,9877.7626953125,9877.7626953125,9877.7626953125,0
9784.3974609375,9784.3974609375,9784.3974609375,9784.3974609375,9784.3974609375,0
10046.412109375,10046.412109375,10046.412109375,10046.412109375,10046.412109375,0
10263.7412109375,10263.7412109375,10263.7412109375,10263.7412109375,10263.7412109375,0
10500.07421875,10500.07421875,10500.07421875,10500.07421875,10500.07421875,0
10445.41015625,10445.41015625,10445.41015625,10445.41015625,10445.41015625,0
10283.6064453125,10283.6064453125,10283.6064453125,10283.6064453125,10283.6064453125,0
10343.541015625,10343.541015625,10343.541015625,10343.541015625,10343.541015625,0
10504.5791015625,10504.5791015625,10504.5791015625,10504.5791015625,10504.5791015625,0
10646.9990234375,10646.9990234375,10646.9990234375,10646.9990234375,10646.9990234375,0
10414.6357421875,10414.6357421875,10414.6357421875,10414.6357421875,10414.6357421875,0
10509.615234375,10509.615234375,10509.615234375,10509.615234375,10509.615234375,0
10440.9931640625,10440.9931640625,10440.9931640625,10440.9931640625,10440.9931640625,0
