Open,High,Low,Close,Adj Close,Volume
37300.0,38000.0,37300.0,37900.0,37900.0,181580
37900.0,38200.0,37600.0,37900.0,37900.0,263540
37900.0,38700.0,37900.0,38400.0,38400.0,224150
38800.0,38800.0,38100.0,38500.0,38500.0,86970
38400.0,38800.0,38300.0,38600.0,38600.0,182790
38700.0,38700.0,37600.0,37900.0,37900.0,216300
37200.0,37900.0,37200.0,37900.0,37900.0,107410
37800.0,38400.0,37800.0,38000.0,38000.0,56490
38500.0,38500.0,38000.0,38500.0,38500.0,314740
38700.0,38700.0,38400.0,38400.0,38400.0,591130
38700.0,40000.0,38400.0,38500.0,38500.0,111900
38300.0,38800.0,38200.0,38600.0,38600.0,98880
38300.0,38400.0,37500.0,38300.0,38300.0,32450
38300.0,38300.0,37500.0,38300.0,38300.0,27580
38300.0,38300.0,37700.0,38000.0,38000.0,14910
37700.0,38000.0,37500.0,37500.0,37500.0,54900
37000.0,37800.0,37000.0,37800.0,37800.0,32940
37900.0,37900.0,37600.0,37900.0,37900.0,2830
38000.0,38200.0,37900.0,38100.0,38100.0,77
37600.0,38300.0,37600.0,38300.0,38300.0,75920
38600.0,38600.0,38000.0,38300.0,38300.0,182340
38600.0,38600.0,37700.0,38400.0,38400.0,146560
38400.0,40100.0,37900.0,40100.0,40100.0,819250
40000.0,40000.0,39400.0,39600.0,39600.0,287610
39600.0,39600.0,39000.0,39400.0,39400.0,51430
39400.0,39400.0,38100.0,38600.0,38600.0,33440
38000.0,39000.0,38000.0,38600.0,38600.0,59190
38900.0,38900.0,38600.0,38900.0,38900.0,28250
38200.0,39200.0,38200.0,39200.0,39200.0,36800
38200.0,39200.0,38200.0,39200.0,39200.0,36800
39400.0,39400.0,38800.0,38900.0,38900.0,37450
38900.0,39100.0,38900.0,39000.0,39000.0,126160
39000.0,39600.0,38800.0,39300.0,39300.0,379390
39100.0,39400.0,39000.0,39300.0,39300.0,338830
39700.0,39700.0,39000.0,39400.0,39400.0,307250
39400.0,39500.0,39100.0,39400.0,39400.0,39770
39500.0,39500.0,39100.0,39100.0,39100.0,88470
39100.0,39400.0,39100.0,39100.0,39100.0,139970
39100.0,39400.0,39100.0,39100.0,39100.0,82930
38500.0,39200.0,38500.0,39100.0,39100.0,52670
39000.0,39300.0,39000.0,39200.0,39200.0,65220
39400.0,39500.0,39300.0,39400.0,39400.0,172630
39500.0,40300.0,39500.0,40100.0,40100.0,713090
40300.0,41800.0,40300.0,41600.0,41600.0,2424550
42000.0,42000.0,41600.0,41900.0,41900.0,285470
41800.0,41800.0,39900.0,39900.0,39900.0,778620
38500.0,41000.0,38500.0,40500.0,40500.0,425250
40000.0,40000.0,38500.0,38500.0,38500.0,608680
36800.0,40300.0,36800.0,39500.0,39500.0,471190
39400.0,39400.0,37600.0,37600.0,37600.0,338670
37200.0,38700.0,37200.0,38300.0,38300.0,144670
39800.0,40200.0,39800.0,40200.0,40200.0,1294020
40800.0,41200.0,40500.0,41000.0,41000.0,1204090
