Date,Open,High,Low,Close
09/04/2019,"1,521.17","1,521.17","1,521.17","1,521.17"
09/03/2019,"1,522.29","1,522.29","1,522.29","1,522.29"
09/02/2019,"1,539.41","1,539.41","1,539.41","1,539.41"
08/30/2019,"1,539.41","1,539.41","1,539.41","1,539.41"
08/28/2019,"1,512.93","1,512.93","1,512.93","1,512.93"
08/27/2019,"1,499.63","1,499.63","1,499.63","1,499.63"
08/26/2019,"1,512.68","1,512.68","1,512.68","1,512.68"
08/23/2019,"1,500.93","1,500.93","1,500.93","1,500.93"
08/22/2019,"1,534.07","1,534.07","1,534.07","1,534.07"
08/21/2019,"1,548.28","1,548.28","1,548.28","1,548.28"
08/20/2019,"1,540.17","1,540.17","1,540.17","1,540.17"
08/19/2019,"1,550.82","1,550.82","1,550.82","1,550.82"
08/16/2019,"1,540.23","1,540.23","1,540.23","1,540.23"
08/15/2019,"1,523.68","1,523.68","1,523.68","1,523.68"
08/14/2019,"1,516.55","1,516.55","1,516.55","1,516.55"
08/13/2019,"1,562.04","1,562.04","1,562.04","1,562.04"
08/12/2019,"1,534.74","1,534.74","1,534.74","1,534.74"
08/09/2019,"1,556.30","1,556.30","1,556.30","1,556.30"
08/08/2019,"1,554.77","1,554.77","1,554.77","1,554.77"
08/07/2019,"1,533.60","1,533.60","1,533.60","1,533.60"
08/06/2019,"1,530.52","1,530.52","1,530.52","1,530.52"
08/05/2019,"1,503.04","1,503.04","1,503.04","1,503.04"
08/02/2019,"1,546.22","1,546.22","1,546.22","1,546.22"
08/01/2019,"1,555.20","1,555.20","1,555.20","1,555.20"
07/31/2019,"1,559.98","1,559.98","1,559.98","1,559.98"
07/30/2019,"1,583.71","1,583.71","1,583.71","1,583.71"
07/29/2019,"1,582.52","1,582.52","1,582.52","1,582.52"
07/26/2019,"1,572.33","1,572.33","1,572.33","1,572.33"
07/25/2019,"1,561.74","1,561.74","1,561.74","1,561.74"
07/24/2019,"1,577.14","1,577.14","1,577.14","1,577.14"
07/23/2019,"1,574.68","1,574.68","1,574.68","1,574.68"
07/22/2019,"1,566.21","1,566.21","1,566.21","1,566.21"
07/19/2019,"1,565.43","1,565.43","1,565.43","1,565.43"
07/18/2019,"1,580.18","1,580.18","1,580.18","1,580.18"
07/17/2019,"1,570.70","1,570.70","1,570.70","1,570.70"
07/16/2019,"1,563.93","1,563.93","1,563.93","1,563.93"
