Date,Open,High,Low,Close
09/02/2022,548.23,548.23,548.23,548.23
09/01/2022,551.51,551.51,551.51,551.51
08/31/2022,552.31,552.31,552.31,552.31
08/30/2022,557.79,557.79,557.79,557.79
08/29/2022,563.83,563.83,563.83,563.83
08/26/2022,564.28,564.28,564.28,564.28
08/25/2022,576.04,576.04,576.04,576.04
08/24/2022,567.8,567.8,567.8,567.8
08/23/2022,564.46,564.46,564.46,564.46
08/22/2022,565.09,565.09,565.09,565.09
08/19/2022,576.86,576.86,576.86,576.86
08/18/2022,578.33,578.33,578.33,578.33
08/17/2022,579.06,579.06,579.06,579.06
08/16/2022,575.99,575.99,575.99,575.99
08/15/2022,575.16,575.16,575.16,575.16
08/12/2022,568.24,568.24,568.24,568.24
08/11/2022,557.26,557.26,557.26,557.26
08/10/2022,559.49,559.49,559.49,559.49
08/09/2022,555.17,555.17,555.17,555.17
08/08/2022,551.33,551.33,551.33,551.33
08/05/2022,557.13,557.13,557.13,557.13
08/04/2022,559.58,559.58,559.58,559.58
08/03/2022,561.95,561.95,561.95,561.95
08/02/2022,561.1,561.1,561.1,561.1
08/01/2022,553.93,553.93,553.93,553.93
07/29/2022,552.07,552.07,552.07,552.07
07/28/2022,536.67,536.67,536.67,536.67
07/27/2022,525.44,525.44,525.44,525.44
07/26/2022,522.53,522.53,522.53,522.53
07/25/2022,528.56,528.56,528.56,528.56
07/22/2022,524.39,524.39,524.39,524.39
07/21/2022,525.19,525.19,525.19,525.19
07/20/2022,525.61,525.61,525.61,525.61
07/19/2022,522.23,522.23,522.23,522.23
07/18/2022,513.07,513.07,513.07,513.07
07/15/2022,524.76,524.76,524.76,524.76
07/14/2022,522.67,522.67,522.67,522.67
07/13/2022,531.45,531.45,531.45,531.45
07/12/2022,538.88,538.88,538.88,538.88
07/11/2022,547.19,547.19,547.19,547.19
07/08/2022,550.07,550.07,550.07,550.07
07/07/2022,550.79,550.79,550.79,550.79
07/06/2022,552.23,552.23,552.23,552.23
07/05/2022,537.1,537.1,537.1,537.1
07/04/2022,560.79,560.79,560.79,560.79
07/01/2022,560.79,560.79,560.79,560.79
06/30/2022,555.03,555.03,555.03,555.03
06/29/2022,542.84,542.84,542.84,542.84
06/28/2022,544.41,544.41,544.41,544.41
06/27/2022,546.42,546.42,546.42,546.42
06/24/2022,543.35,543.35,543.35,543.35
06/23/2022,531.59,531.59,531.59,531.59
