Date,Open,High,Low,Close
09/04/2019,828.22,828.22,828.22,828.22
09/03/2019,819.78,819.78,819.78,819.78
09/02/2019,815.67,815.67,815.67,815.67
08/30/2019,815.67,815.67,815.67,815.67
08/28/2019,811.14,811.14,811.14,811.14
08/27/2019,805.29,805.29,805.29,805.29
08/26/2019,803.02,803.02,803.02,803.02
08/23/2019,787.68,787.68,787.68,787.68
08/22/2019,800.79,800.79,800.79,800.79
08/21/2019,798.49,798.49,798.49,798.49
08/20/2019,796.36,796.36,796.36,796.36
08/19/2019,802.8,802.8,802.8,802.8
08/16/2019,797.37,797.37,797.37,797.37
08/15/2019,789.5,789.5,789.5,789.5
08/14/2019,778.3,778.3,778.3,778.3
08/13/2019,786.75,786.75,786.75,786.75
08/12/2019,778.37,778.37,778.37,778.37
08/09/2019,783.56,783.56,783.56,783.56
08/08/2019,789.18,789.18,789.18,789.18
08/07/2019,778.25,778.25,778.25,778.25
08/06/2019,768.56,768.56,768.56,768.56
08/05/2019,758.37,758.37,758.37,758.37
08/02/2019,776.08,776.08,776.08,776.08
08/01/2019,773.32,773.32,773.32,773.32
07/31/2019,780.77,780.77,780.77,780.77
07/30/2019,796.96,796.96,796.96,796.96
07/29/2019,800.38,800.38,800.38,800.38
07/26/2019,802.13,802.13,802.13,802.13
07/25/2019,788.63,788.63,788.63,788.63
07/24/2019,794.56,794.56,794.56,794.56
07/23/2019,800.81,800.81,800.81,800.81
07/22/2019,778.06,778.06,778.06,778.06
07/19/2019,778.92,778.92,778.92,778.92
07/18/2019,791.11,791.11,791.11,791.11
07/17/2019,791.42,791.42,791.42,791.42
07/16/2019,793.39,793.39,793.39,793.39
07/15/2019,793.77,793.77,793.77,793.77
07/12/2019,792.12,792.12,792.12,792.12
07/11/2019,793.76,793.76,793.76,793.76
07/10/2019,793.89,793.89,793.89,793.89
07/09/2019,785.05,785.05,785.05,785.05
07/08/2019,791.63,791.63,791.63,791.63
07/05/2019,793.03,793.03,793.03,793.03
07/04/2019,796.04,796.04,796.04,796.04
07/03/2019,796.04,796.04,796.04,796.04
07/02/2019,789.79,789.79,789.79,789.79
07/01/2019,785.23,785.23,785.23,785.23
06/28/2019,778.23,778.23,778.23,778.23
06/27/2019,777.62,777.62,777.62,777.62
06/26/2019,778.26,778.26,778.26,778.26
06/25/2019,786.04,786.04,786.04,786.04
06/24/2019,787.3,787.3,787.3,787.3
06/21/2019,785.47,785.47,785.47,785.47
06/20/2019,787.06,787.06,787.06,787.06
06/19/2019,778.97,778.97,778.97,778.97
06/18/2019,772.69,772.69,772.69,772.69
06/17/2019,776.66,776.66,776.66,776.66
06/14/2019,779.77,779.77,779.77,779.77
06/13/2019,779.75,779.75,779.75,779.75
06/12/2019,785.75,785.75,785.75,785.75
06/11/2019,785.51,785.51,785.51,785.51
06/10/2019,786.93,786.93,786.93,786.93
06/07/2019,786.9,786.9,786.9,786.9
06/06/2019,780.32,780.32,780.32,780.32
06/05/2019,775.25,775.25,775.25,775.25
06/04/2019,762.72,762.72,762.72,762.72
06/03/2019,759.25,759.25,759.25,759.25
05/31/2019,750.18,750.18,750.18,750.18
05/30/2019,755.99,755.99,755.99,755.99
05/29/2019,751.15,751.15,751.15,751.15
05/28/2019,755.69,755.69,755.69,755.69
05/27/2019,766.27,766.27,766.27,766.27
05/24/2019,766.27,766.27,766.27,766.27
05/23/2019,771.09,771.09,771.09,771.09
05/22/2019,770.37,770.37,770.37,770.37
05/21/2019,760.82,760.82,760.82,760.82
05/20/2019,763.58,763.58,763.58,763.58
05/17/2019,767.88,767.88,767.88,767.88
05/16/2019,770.34,770.34,770.34,770.34
05/15/2019,764.51,764.51,764.51,764.51
05/14/2019,756.48,756.48,756.48,756.48
05/13/2019,750.06,750.06,750.06,750.06
05/10/2019,754.64,754.64,754.64,754.64
05/09/2019,743.5,743.5,743.5,743.5
05/08/2019,748.35,748.35,748.35,748.35
05/07/2019,749.56,749.56,749.56,749.56
05/06/2019,757.46,757.46,757.46,757.46
05/03/2019,760.71,760.71,760.71,760.71
05/02/2019,751.82,751.82,751.82,751.82
05/01/2019,754.56,754.56,754.56,754.56
04/30/2019,762.53,762.53,762.53,762.53
04/29/2019,754.51,754.51,754.51,754.51
04/26/2019,753.47,753.47,753.47,753.47
04/25/2019,748.09,748.09,748.09,748.09
04/24/2019,749.59,749.59,749.59,749.59
04/23/2019,749.81,749.81,749.81,749.81
04/22/2019,741.47,741.47,741.47,741.47
04/19/2019,741.78,741.78,741.78,741.78
04/18/2019,741.78,741.78,741.78,741.78
04/17/2019,737.34,737.34,737.34,737.34
04/16/2019,723.45,723.45,723.45,723.45
04/15/2019,727.53,727.53,727.53,727.53
04/12/2019,721.4,721.4,721.4,721.4
04/11/2019,721.31,721.31,721.31,721.31
04/10/2019,721.74,721.74,721.74,721.74
04/09/2019,722.17,722.17,722.17,722.17
04/08/2019,720.79,720.79,720.79,720.79
04/05/2019,719.43,719.43,719.43,719.43
04/04/2019,718.6,718.6,718.6,718.6
04/03/2019,713.08,713.08,713.08,713.08
04/02/2019,715.65,715.65,715.65,715.65
04/01/2019,717.95,717.95,717.95,717.95
03/29/2019,720.01,720.01,720.01,720.01
03/28/2019,715.47,715.47,715.47,715.47
03/27/2019,715.41,715.41,715.41,715.41
03/26/2019,717.0,717.0,717.0,717.0
03/25/2019,708.1,708.1,708.1,708.1
03/22/2019,706.9,706.9,706.9,706.9
03/21/2019,702.02,702.02,702.02,702.02
03/20/2019,699.06,699.06,699.06,699.06
03/19/2019,700.83,700.83,700.83,700.83
03/18/2019,700.88,700.88,700.88,700.88
03/15/2019,695.76,695.76,695.76,695.76
03/14/2019,697.26,697.26,697.26,697.26
03/13/2019,703.28,703.28,703.28,703.28
03/12/2019,701.88,701.88,701.88,701.88
03/11/2019,703.07,703.07,703.07,703.07
03/08/2019,689.78,689.78,689.78,689.78
03/07/2019,696.12,696.12,696.12,696.12
03/06/2019,697.96,697.96,697.96,697.96
03/05/2019,699.27,699.27,699.27,699.27
03/04/2019,702.35,702.35,702.35,702.35
03/01/2019,700.53,700.53,700.53,700.53
02/28/2019,697.35,697.35,697.35,697.35
02/27/2019,691.02,691.02,691.02,691.02
02/26/2019,690.77,690.77,690.77,690.77
02/25/2019,691.85,691.85,691.85,691.85
02/22/2019,696.7,696.7,696.7,696.7
02/21/2019,698.34,698.34,698.34,698.34
02/20/2019,692.8,692.8,692.8,692.8
02/19/2019,693.07,693.07,693.07,693.07
02/18/2019,696.22,696.22,696.22,696.22
02/15/2019,696.22,696.22,696.22,696.22
02/14/2019,689.59,689.59,689.59,689.59
02/13/2019,721.13,721.13,721.13,721.13
02/12/2019,718.2,718.2,718.2,718.2
02/11/2019,717.41,717.41,717.41,717.41
02/08/2019,717.14,717.14,717.14,717.14
02/07/2019,716.18,716.18,716.18,716.18
02/06/2019,714.38,714.38,714.38,714.38
02/05/2019,715.2,715.2,715.2,715.2
02/04/2019,715.36,715.36,715.36,715.36
02/01/2019,709.87,709.87,709.87,709.87
01/31/2019,706.97,706.97,706.97,706.97
01/30/2019,698.53,698.53,698.53,698.53
01/29/2019,689.61,689.61,689.61,689.61
01/28/2019,687.37,687.37,687.37,687.37
01/25/2019,689.88,689.88,689.88,689.88
01/24/2019,691.18,691.18,691.18,691.18
01/23/2019,698.57,698.57,698.57,698.57
01/22/2019,692.69,692.69,692.69,692.69
01/21/2019,692.19,692.19,692.19,692.19
01/18/2019,692.19,692.19,692.19,692.19
01/17/2019,683.82,683.82,683.82,683.82
01/16/2019,680.24,680.24,680.24,680.24
01/15/2019,687.42,687.42,687.42,687.42
01/14/2019,680.17,680.17,680.17,680.17
01/11/2019,683.97,683.97,683.97,683.97
01/10/2019,681.28,681.28,681.28,681.28
01/09/2019,673.38,673.38,673.38,673.38
01/08/2019,692.25,692.25,692.25,692.25
01/07/2019,683.02,683.02,683.02,683.02
01/04/2019,688.3,688.3,688.3,688.3
01/03/2019,673.26,673.26,673.26,673.26
01/02/2019,678.75,678.75,678.75,678.75
12/31/2018,683.92,683.92,683.92,683.92
12/28/2018,682.93,682.93,682.93,682.93
12/27/2018,683.49,683.49,683.49,683.49
12/26/2018,676.56,676.56,676.56,676.56
12/25/2018,661.4,661.4,661.4,661.4
12/24/2018,661.4,661.4,661.4,661.4
12/21/2018,681.8,681.8,681.8,681.8
12/20/2018,686.03,686.03,686.03,686.03
12/19/2018,689.57,689.57,689.57,689.57
12/18/2018,698.39,698.39,698.39,698.39
12/17/2018,702.42,702.42,702.42,702.42
12/14/2018,714.89,714.89,714.89,714.89
12/13/2018,727.63,727.63,727.63,727.63
12/12/2018,726.41,726.41,726.41,726.41
12/11/2018,729.67,729.67,729.67,729.67
12/10/2018,724.3,724.3,724.3,724.3
12/07/2018,723.26,723.26,723.26,723.26
12/06/2018,729.2,729.2,729.2,729.2
12/05/2018,732.83,732.83,732.83,732.83
12/04/2018,732.83,732.83,732.83,732.83
12/03/2018,740.85,740.85,740.85,740.85
11/30/2018,751.23,751.23,751.23,751.23
11/29/2018,732.63,732.63,732.63,732.63
11/28/2018,740.06,740.06,740.06,740.06
11/27/2018,729.86,729.86,729.86,729.86
