Date,Open,High,Low,Close
09/03/2021,406.58,406.58,406.58,406.58
09/02/2021,410.06,410.06,410.06,410.06
09/01/2021,411.47,411.47,411.47,411.47
08/31/2021,415.29,415.29,415.29,415.29
08/30/2021,427.77,427.77,427.77,427.77
08/27/2021,426.7,426.7,426.7,426.7
08/26/2021,418.4,418.4,418.4,418.4
08/25/2021,425.33,425.33,425.33,425.33
08/24/2021,433.5,433.5,433.5,433.5
08/23/2021,422.58,422.58,422.58,422.58
08/20/2021,412.07,412.07,412.07,412.07
08/19/2021,414.37,414.37,414.37,414.37
08/18/2021,424.89,424.89,424.89,424.89
08/17/2021,423.15,423.15,423.15,423.15
08/16/2021,438.29,438.29,438.29,438.29
08/13/2021,445.96,445.96,445.96,445.96
08/12/2021,444.07,444.07,444.07,444.07
08/11/2021,437.7,437.7,437.7,437.7
08/10/2021,422.31,422.31,422.31,422.31
08/09/2021,393.41,393.41,393.41,393.41
08/06/2021,383.42,383.42,383.42,383.42
08/05/2021,374.83,374.83,374.83,374.83
08/04/2021,383.89,383.89,383.89,383.89
08/03/2021,392.8,392.8,392.8,392.8
08/02/2021,379.48,379.48,379.48,379.48
07/30/2021,387.34,387.34,387.34,387.34
07/29/2021,387.33,387.33,387.33,387.33
07/28/2021,371.49,371.49,371.49,371.49
07/27/2021,368.88,368.88,368.88,368.88
07/26/2021,368.06,368.06,368.06,368.06
07/23/2021,356.76,356.76,356.76,356.76
07/22/2021,355.19,355.19,355.19,355.19
07/21/2021,354.29,354.29,354.29,354.29
07/20/2021,349.7,349.7,349.7,349.7
07/19/2021,342.73,342.73,342.73,342.73
07/16/2021,351.41,351.41,351.41,351.41
07/15/2021,362.2,362.2,362.2,362.2
07/14/2021,360.27,360.27,360.27,360.27
07/13/2021,360.93,360.93,360.93,360.93
07/12/2021,369.58,369.58,369.58,369.58
07/09/2021,366.07,366.07,366.07,366.07
07/08/2021,354.9,354.9,354.9,354.9
07/07/2021,361.95,361.95,361.95,361.95
07/06/2021,350.55,350.55,350.55,350.55
07/05/2021,363.81,363.81,363.81,363.81
07/02/2021,363.81,363.81,363.81,363.81
07/01/2021,364.74,364.74,364.74,364.74
06/30/2021,360.35,360.35,360.35,360.35
06/29/2021,355.48,355.48,355.48,355.48
06/28/2021,356.56,356.56,356.56,356.56
06/25/2021,364.03,364.03,364.03,364.03
06/24/2021,367.81,367.81,367.81,367.81
06/23/2021,360.55,360.55,360.55,360.55
06/22/2021,360.43,360.43,360.43,360.43
06/21/2021,361.64,361.64,361.64,361.64
06/18/2021,351.13,351.13,351.13,351.13
06/17/2021,359.54,359.54,359.54,359.54
06/16/2021,377.18,377.18,377.18,377.18
06/15/2021,384.93,384.93,384.93,384.93
06/14/2021,387.18,387.18,387.18,387.18
06/11/2021,400.32,400.32,400.32,400.32
06/10/2021,398.49,398.49,398.49,398.49
06/09/2021,401.4,401.4,401.4,401.4
06/08/2021,409.96,409.96,409.96,409.96
06/07/2021,398.06,398.06,398.06,398.06
06/04/2021,402.75,402.75,402.75,402.75
06/03/2021,397.85,397.85,397.85,397.85
06/02/2021,392.77,392.77,392.77,392.77
06/01/2021,407.15,407.15,407.15,407.15
05/31/2021,385.25,385.25,385.25,385.25
05/28/2021,385.25,385.25,385.25,385.25
05/27/2021,381.82,381.82,381.82,381.82
05/26/2021,378.61,378.61,378.61,378.61
05/25/2021,375.32,375.32,375.32,375.32
05/24/2021,386.46,386.46,386.46,386.46
05/21/2021,381.82,381.82,381.82,381.82
05/20/2021,380.45,380.45,380.45,380.45
05/19/2021,382.47,382.47,382.47,382.47
05/18/2021,389.01,389.01,389.01,389.01
05/17/2021,397.87,397.87,397.87,397.87
05/14/2021,388.23,388.23,388.23,388.23
05/13/2021,385.71,385.71,385.71,385.71
05/12/2021,369.65,369.65,369.65,369.65
05/11/2021,391.46,391.46,391.46,391.46
05/10/2021,388.86,388.86,388.86,388.86
05/07/2021,383.66,383.66,383.66,383.66
05/06/2021,374.09,374.09,374.09,374.09
05/05/2021,363.87,363.87,363.87,363.87
05/04/2021,355.59,355.59,355.59,355.59
05/03/2021,341.6,341.6,341.6,341.6
04/30/2021,328.66,328.66,328.66,328.66
04/29/2021,332.27,332.27,332.27,332.27
04/28/2021,329.62,329.62,329.62,329.62
04/27/2021,326.57,326.57,326.57,326.57
04/26/2021,325.83,325.83,325.83,325.83
04/23/2021,315.15,315.15,315.15,315.15
04/22/2021,308.17,308.17,308.17,308.17
04/21/2021,317.83,317.83,317.83,317.83
04/20/2021,311.65,311.65,311.65,311.65
04/19/2021,316.79,316.79,316.79,316.79
04/16/2021,317.76,317.76,317.76,317.76
04/15/2021,315.44,315.44,315.44,315.44
04/14/2021,315.66,315.66,315.66,315.66
04/13/2021,312.62,312.62,312.62,312.62
04/12/2021,320.8,320.8,320.8,320.8
04/09/2021,318.41,318.41,318.41,318.41
04/08/2021,317.14,317.14,317.14,317.14
04/07/2021,318.62,318.62,318.62,318.62
04/06/2021,319.01,319.01,319.01,319.01
04/05/2021,322.4,322.4,322.4,322.4
04/02/2021,318.83,318.83,318.83,318.83
04/01/2021,318.83,318.83,318.83,318.83
03/31/2021,317.93,317.93,317.93,317.93
03/30/2021,318.83,318.83,318.83,318.83
03/29/2021,313.01,313.01,313.01,313.01
03/26/2021,317.58,317.58,317.58,317.58
03/25/2021,295.19,295.19,295.19,295.19
03/24/2021,283.61,283.61,283.61,283.61
03/23/2021,276.89,276.89,276.89,276.89
03/22/2021,286.83,286.83,286.83,286.83
03/19/2021,292.12,292.12,292.12,292.12
03/18/2021,290.78,290.78,290.78,290.78
03/17/2021,291.14,291.14,291.14,291.14
03/16/2021,286.95,286.95,286.95,286.95
03/15/2021,291.74,291.74,291.74,291.74
03/12/2021,293.9,293.9,293.9,293.9
03/11/2021,288.72,288.72,288.72,288.72
03/10/2021,287.17,287.17,287.17,287.17
03/09/2021,280.65,280.65,280.65,280.65
03/08/2021,283.65,283.65,283.65,283.65
03/05/2021,269.67,269.67,269.67,269.67
03/04/2021,258.45,258.45,258.45,258.45
03/03/2021,266.94,266.94,266.94,266.94
03/02/2021,263.55,263.55,263.55,263.55
03/01/2021,263.07,263.07,263.07,263.07
02/26/2021,251.63,251.63,251.63,251.63
02/25/2021,257.57,257.57,257.57,257.57
02/24/2021,264.98,264.98,264.98,264.98
02/23/2021,256.58,256.58,256.58,256.58
02/22/2021,253.25,253.25,253.25,253.25
02/19/2021,245.39,245.39,245.39,245.39
02/18/2021,238.37,238.37,238.37,238.37
02/17/2021,240.48,240.48,240.48,240.48
02/16/2021,242.43,242.43,242.43,242.43
02/15/2021,236.51,236.51,236.51,236.51
02/12/2021,236.51,236.51,236.51,236.51
02/11/2021,231.96,231.96,231.96,231.96
02/10/2021,231.62,231.62,231.62,231.62
02/09/2021,231.38,231.38,231.38,231.38
02/08/2021,229.67,229.67,229.67,229.67
02/05/2021,226.22,226.22,226.22,226.22
02/04/2021,223.18,223.18,223.18,223.18
02/03/2021,221.11,221.11,221.11,221.11
02/02/2021,215.93,215.93,215.93,215.93
02/01/2021,211.55,211.55,211.55,211.55
01/29/2021,208.43,208.43,208.43,208.43
01/28/2021,213.58,213.58,213.58,213.58
01/27/2021,217.01,217.01,217.01,217.01
01/26/2021,223.53,223.53,223.53,223.53
01/25/2021,230.91,230.91,230.91,230.91
01/22/2021,232.24,232.24,232.24,232.24
01/21/2021,230.84,230.84,230.84,230.84
01/20/2021,236.86,236.86,236.86,236.86
01/19/2021,236.49,236.49,236.49,236.49
01/18/2021,234.71,234.71,234.71,234.71
01/15/2021,234.71,234.71,234.71,234.71
01/14/2021,241.01,241.01,241.01,241.01
01/13/2021,241.75,241.75,241.75,241.75
01/12/2021,247.76,247.76,247.76,247.76
01/11/2021,240.71,240.71,240.71,240.71
01/08/2021,238.77,238.77,238.77,238.77
01/07/2021,240.58,240.58,240.58,240.58
01/06/2021,242.93,242.93,242.93,242.93
01/05/2021,228.23,228.23,228.23,228.23
01/04/2021,221.3,221.3,221.3,221.3
12/31/2020,223.09,223.09,223.09,223.09
12/30/2020,221.75,221.75,221.75,221.75
12/29/2020,219.0,219.0,219.0,219.0
