Date,Open,High,Low,Close
09/02/2016,"2,107.04","2,119.92","2,104.20","2,114.46"
09/01/2016,"2,079.86","2,094.83","2,070.19","2,094.83"
08/31/2016,"2,091.73","2,091.87","2,055.58","2,075.73"
08/30/2016,"2,075.54","2,100.47","2,073.74","2,094.28"
08/29/2016,"2,053.05","2,082.01","2,052.24","2,074.25"
08/26/2016,"2,041.62","2,079.47","2,040.89","2,051.08"
08/25/2016,"1,993.33","2,045.20","1,991.42","2,037.73"
08/24/2016,"2,020.51","2,020.51","1,989.76","2,001.22"
08/23/2016,"2,000.46","2,027.06","2,000.46","2,021.95"
08/22/2016,"1,989.59","1,990.72","1,963.11","1,990.19"
08/19/2016,"2,009.61","2,010.97","1,991.46","2,002.05"
08/18/2016,"2,014.31","2,023.69","2,008.35","2,019.88"
08/17/2016,"2,000.22","2,017.27","1,997.67","2,010.87"
08/16/2016,"2,002.40","2,022.15","1,999.05","2,000.34"
08/15/2016,"1,997.89","2,025.58","1,997.43","2,000.81"
08/12/2016,"2,037.17","2,037.17","1,985.82","1,995.23"
08/11/2016,"2,031.40","2,046.83","2,023.29","2,040.98"
08/10/2016,"2,020.40","2,039.19","2,014.67","2,026.71"
08/09/2016,"2,034.33","2,044.18","2,013.51","2,015.24"
08/08/2016,"2,034.88","2,037.19","2,012.67","2,032.95"
08/05/2016,"2,047.20","2,076.08","2,032.55","2,033.81"
08/04/2016,"2,026.57","2,054.09","2,026.57","2,040.94"
08/03/2016,"2,001.84","2,026.37","1,999.41","2,023.26"
08/02/2016,"2,024.37","2,043.84","2,001.63","2,002.61"
08/01/2016,"2,007.04","2,018.60","1,997.25","2,017.85"
07/29/2016,"2,006.00","2,021.41","1,979.55","2,005.43"
07/28/2016,"2,025.24","2,034.50","2,002.48","2,008.86"
07/27/2016,"1,970.16","2,043.49","1,964.62","2,031.05"
07/26/2016,"1,931.49","1,970.45","1,931.49","1,969.22"
07/25/2016,"1,936.95","1,942.58","1,914.37","1,932.57"
07/22/2016,"1,960.28","1,967.61","1,932.18","1,945.08"
07/21/2016,"1,968.16","1,982.14","1,955.88","1,964.20"
07/20/2016,"1,968.22","1,982.80","1,956.23","1,966.14"
07/19/2016,"1,983.42","1,997.05","1,967.51","1,967.66"
07/18/2016,"1,989.01","1,996.55","1,980.60","1,988.96"
07/15/2016,"1,977.65","1,999.48","1,977.65","1,993.36"
07/14/2016,"1,964.80","1,976.42","1,962.05","1,962.71"
07/13/2016,"1,951.06","1,964.29","1,945.60","1,957.44"
07/12/2016,"1,912.06","1,953.03","1,912.06","1,947.18"
07/11/2016,"1,875.00","1,903.61","1,875.00","1,899.34"
07/08/2016,"1,855.06","1,876.64","1,845.65","1,871.36"
07/07/2016,"1,850.55","1,874.53","1,839.34","1,844.94"
07/06/2016,"1,816.86","1,847.47","1,807.59","1,845.89"
07/05/2016,"1,881.15","1,881.15","1,812.68","1,819.86"
07/01/2016,"1,863.97","1,888.60","1,863.97","1,884.37"
06/30/2016,"1,813.23","1,872.01","1,808.68","1,871.40"
06/29/2016,"1,798.43","1,819.93","1,794.28","1,817.76"
06/28/2016,"1,799.43","1,819.44","1,775.42","1,778.37"
06/27/2016,"1,847.46","1,847.46","1,765.23","1,781.97"
06/24/2016,"1,968.14","1,968.14","1,853.97","1,854.26"
06/23/2016,"1,932.21","1,968.44","1,930.83","1,968.14"
06/22/2016,"1,925.76","1,937.52","1,914.14","1,914.52"
06/21/2016,"1,949.93","1,949.93","1,908.72","1,921.30"
06/20/2016,"1,926.36","1,970.26","1,926.36","1,944.38"
06/17/2016,"1,904.57","1,918.91","1,889.46","1,913.48"
06/16/2016,"1,888.02","1,905.87","1,861.53","1,904.26"
06/15/2016,"1,919.17","1,941.46","1,902.20","1,902.20"
06/14/2016,"1,908.11","1,915.71","1,889.72","1,914.65"
06/13/2016,"1,971.76","1,971.76","1,909.05","1,910.89"
06/10/2016,"1,987.32","1,987.89","1,960.03","1,974.88"
06/09/2016,"2,028.33","2,028.33","1,987.99","1,999.74"
06/08/2016,"2,033.36","2,044.95","2,032.27","2,039.69"
06/07/2016,"2,029.27","2,029.27","2,029.27","2,029.27"
06/06/2016,"1,978.25","2,009.77","1,971.43","2,002.58"
06/03/2016,"1,987.66","1,988.94","1,956.66","1,965.81"
06/02/2016,"1,966.97","1,986.86","1,958.99","1,986.76"
06/01/2016,"1,962.28","1,971.75","1,939.50","1,971.31"
05/31/2016,"1,966.58","1,977.62","1,951.73","1,966.19"
05/27/2016,"1,939.93","1,963.50","1,937.97","1,959.84"
05/26/2016,"1,953.77","1,956.70","1,933.89","1,941.45"
05/25/2016,"1,927.67","1,954.40","1,927.62","1,946.18"
05/24/2016,"1,902.39","1,932.42","1,901.46","1,925.58"
05/23/2016,"1,885.87","1,923.80","1,884.26","1,894.41"
05/20/2016,"1,867.39","1,893.63","1,863.49","1,886.56"
05/19/2016,"1,845.22","1,866.96","1,814.43","1,862.87"
05/18/2016,"1,849.77","1,879.31","1,843.69","1,847.09"
05/17/2016,"1,893.34","1,895.41","1,844.93","1,855.01"
05/16/2016,"1,890.03","1,916.90","1,890.03","1,901.06"
05/13/2016,"1,881.78","1,900.61","1,871.22","1,881.61"
05/12/2016,"1,922.52","1,946.11","1,877.89","1,889.85"
05/11/2016,"1,903.54","1,936.55","1,903.54","1,918.76"
05/10/2016,"1,895.41","1,911.07","1,891.66","1,905.76"
05/09/2016,"1,897.69","1,898.31","1,871.56","1,886.78"
05/06/2016,"1,865.05","1,900.77","1,860.54","1,899.91"
05/05/2016,"1,894.43","1,896.37","1,867.17","1,871.28"
05/04/2016,"1,892.81","1,922.37","1,876.72","1,889.36"
05/03/2016,"1,959.45","1,962.53","1,859.59","1,894.70"
05/02/2016,"1,951.32","1,973.78","1,935.04","1,972.88"
04/29/2016,"1,927.80","1,981.79","1,913.82","1,946.95"
04/28/2016,"1,970.01","1,981.92","1,928.92","1,932.69"
04/27/2016,"1,957.28","1,975.55","1,953.46","1,973.44"
04/26/2016,"1,898.22","1,954.69","1,898.22","1,953.79"
04/25/2016,"1,938.45","1,941.43","1,880.62","1,896.99"
04/22/2016,"1,923.63","1,947.25","1,916.94","1,945.37"
04/21/2016,"1,955.57","1,971.38","1,922.30","1,923.05"
04/20/2016,"1,966.21","1,974.05","1,947.90","1,951.19"
04/19/2016,"1,956.13","1,987.29","1,952.22","1,969.79"
04/18/2016,"1,929.87","1,961.50","1,926.40","1,951.67"
04/15/2016,"1,920.24","1,942.86","1,903.17","1,941.74"
04/14/2016,"1,929.06","1,932.12","1,905.43","1,923.78"
04/13/2016,"1,878.38","1,933.82","1,878.38","1,928.31"
04/12/2016,"1,845.40","1,875.04","1,836.22","1,869.21"
04/11/2016,"1,833.82","1,862.16","1,820.83","1,838.49"
04/08/2016,"1,814.59","1,847.85","1,814.59","1,830.46"
04/07/2016,"1,839.77","1,842.07","1,792.79","1,804.33"
04/06/2016,"1,830.09","1,846.25","1,809.63","1,846.25"
04/05/2016,"1,855.08","1,855.24","1,829.25","1,830.83"
04/04/2016,"1,876.22","1,895.56","1,865.79","1,865.79"
04/01/2016,"1,850.52","1,876.73","1,833.91","1,876.19"
03/31/2016,"1,830.88","1,871.39","1,830.88","1,865.66"
03/30/2016,"1,844.23","1,845.80","1,817.64","1,831.51"
03/29/2016,"1,757.77","1,836.50","1,754.81","1,836.43"
03/28/2016,"1,767.86","1,770.42","1,747.75","1,761.51"
03/24/2016,"1,736.08","1,767.92","1,723.29","1,767.92"
03/23/2016,"1,769.85","1,769.85","1,740.47","1,740.47"
03/22/2016,"1,772.33","1,785.10","1,763.15","1,774.34"
03/21/2016,"1,765.89","1,798.12","1,762.96","1,779.26"
03/18/2016,"1,757.91","1,771.02","1,737.48","1,767.89"
03/17/2016,"1,704.21","1,764.45","1,702.28","1,758.00"
03/16/2016,"1,667.51","1,711.73","1,666.76","1,707.31"
03/15/2016,"1,704.63","1,704.63","1,661.82","1,670.39"
03/14/2016,"1,721.86","1,730.62","1,705.68","1,709.68"
03/11/2016,"1,680.47","1,727.26","1,679.83","1,726.56"
03/10/2016,"1,678.68","1,685.84","1,647.78","1,664.10"
03/09/2016,"1,655.90","1,686.72","1,655.90","1,676.71"
03/08/2016,"1,700.31","1,701.32","1,650.17","1,650.17"
03/07/2016,"1,668.43","1,713.73","1,666.03","1,713.64"
03/04/2016,"1,647.46","1,692.77","1,647.04","1,670.13"
03/03/2016,"1,626.00","1,647.95","1,623.83","1,647.78"
03/02/2016,"1,614.15","1,630.06","1,607.18","1,626.77"
03/01/2016,"1,617.67","1,635.93","1,613.89","1,615.83"
02/29/2016,"1,567.95","1,628.11","1,567.28","1,618.95"
02/26/2016,"1,549.84","1,576.82","1,549.84","1,563.72"
02/25/2016,"1,543.36","1,544.71","1,522.57","1,540.43"
02/24/2016,"1,507.73","1,545.60","1,506.88","1,540.39"
02/23/2016,"1,527.95","1,530.91","1,517.00","1,524.47"
02/22/2016,"1,504.48","1,548.11","1,504.48","1,533.85"
02/19/2016,"1,519.64","1,522.50","1,492.36","1,496.05"
02/18/2016,"1,581.82","1,581.82","1,515.34","1,522.40"
02/17/2016,"1,524.50","1,586.97","1,524.50","1,579.43"
02/16/2016,"1,525.75","1,534.70","1,481.99","1,520.92"
02/12/2016,"1,469.47","1,546.90","1,469.47","1,510.45"
02/11/2016,"1,476.80","1,476.80","1,440.08","1,455.58"
02/10/2016,"1,573.38","1,583.77","1,472.10","1,482.42"
02/09/2016,"1,544.96","1,596.08","1,543.25","1,577.39"
02/08/2016,"1,551.28","1,569.19","1,514.31","1,561.46"
02/05/2016,"1,590.34","1,617.06","1,561.78","1,562.65"
02/04/2016,"1,579.94","1,604.51","1,568.74","1,591.69"
02/03/2016,"1,575.78","1,586.14","1,539.30","1,580.22"
02/02/2016,"1,605.58","1,605.58","1,558.66","1,563.49"
02/01/2016,"1,638.06","1,638.06","1,596.19","1,616.77"
01/29/2016,"1,572.06","1,645.27","1,571.80","1,644.96"
01/28/2016,"1,594.63","1,605.84","1,559.08","1,565.08"
01/27/2016,"1,587.21","1,612.99","1,579.57","1,586.40"
01/26/2016,"1,557.89","1,602.11","1,557.89","1,595.94"
01/25/2016,"1,703.77","1,703.77","1,548.34","1,557.60"
01/22/2016,"1,680.34","1,724.51","1,680.34","1,712.98"
01/21/2016,"1,677.40","1,706.67","1,659.88","1,660.68"
01/20/2016,"1,657.89","1,686.18","1,601.86","1,671.48"
01/19/2016,"1,729.65","1,737.06","1,656.66","1,672.68"
01/15/2016,"1,737.62","1,737.62","1,686.41","1,721.63"
01/14/2016,"1,727.46","1,762.20","1,708.43","1,747.25"
01/13/2016,"1,766.38","1,786.56","1,714.07","1,721.92"
01/12/2016,"1,779.99","1,790.60","1,729.95","1,754.65"
01/11/2016,"1,787.06","1,796.28","1,757.06","1,769.76"
01/08/2016,"1,832.54","1,835.82","1,784.73","1,788.66"
01/07/2016,"1,896.91","1,899.37","1,822.01","1,827.57"
01/06/2016,"1,955.34","1,955.42","1,903.65","1,906.64"
01/05/2016,"1,977.73","1,980.89","1,944.55","1,971.47"
01/04/2016,"1,976.46","1,987.21","1,939.94","1,979.26"
12/31/2015,"2,011.93","2,017.09","1,991.07","1,993.77"
12/30/2015,"2,039.02","2,046.20","2,019.20","2,020.44"
12/29/2015,"2,035.75","2,048.44","2,024.61","2,047.71"
12/28/2015,"2,056.12","2,056.12","2,022.15","2,028.66"
12/24/2015,"2,036.34","2,069.78","2,031.96","2,061.41"
12/23/2015,"2,017.91","2,034.71","2,013.31","2,033.29"
12/22/2015,"1,994.68","2,016.80","1,979.34","2,011.56"
12/21/2015,"1,969.96","1,993.74","1,966.13","1,991.82"
12/18/2015,"2,010.26","2,010.26","1,961.38","1,962.73"
12/17/2015,"2,058.66","2,064.02","2,012.73","2,012.73"
12/16/2015,"2,027.53","2,060.00","2,021.49","2,056.64"
12/15/2015,"2,000.56","2,033.97","2,000.56","2,024.95"
12/14/2015,"2,022.32","2,026.67","1,985.03","1,996.43"
12/11/2015,"2,020.59","2,031.99","2,012.22","2,024.14"
12/10/2015,"2,074.79","2,083.26","2,043.14","2,045.57"
12/09/2015,"2,074.54","2,107.74","2,066.70","2,078.41"
12/08/2015,"2,087.01","2,103.84","2,070.16","2,075.40"
12/07/2015,"2,114.29","2,119.87","2,090.29","2,103.29"
12/04/2015,"2,100.96","2,132.17","2,090.65","2,127.34"
12/03/2015,"2,130.24","2,135.81","2,091.58","2,100.77"
12/02/2015,"2,176.80","2,181.95","2,126.29","2,129.14"
12/01/2015,"2,207.55","2,220.34","2,172.62","2,184.81"
11/30/2015,"2,220.11","2,230.39","2,201.87","2,206.53"
11/27/2015,"2,191.56","2,217.16","2,191.27","2,213.88"
11/25/2015,"2,196.69","2,203.33","2,176.29","2,195.59"
11/24/2015,"2,166.05","2,203.81","2,161.32","2,196.50"
11/23/2015,"2,177.60","2,203.46","2,171.09","2,174.06"
11/20/2015,"2,176.09","2,203.48","2,166.85","2,177.01"
11/19/2015,"2,165.49","2,180.72","2,158.47","2,172.05"
11/18/2015,"2,111.39","2,168.96","2,111.39","2,166.30"
11/17/2015,"2,125.05","2,183.35","2,103.88","2,104.92"
11/16/2015,"2,121.32","2,125.21","2,095.00","2,116.40"
11/13/2015,"2,119.23","2,146.44","2,112.52","2,120.83"
11/12/2015,"2,188.57","2,193.82","2,119.97","2,121.46"
11/11/2015,"2,211.31","2,229.06","2,206.81","2,221.23"
11/10/2015,"2,200.07","2,216.42","2,179.54","2,208.54"
11/09/2015,"2,214.74","2,221.64","2,186.28","2,202.15"
11/06/2015,"2,198.18","2,230.33","2,181.44","2,223.84"
11/05/2015,"2,214.60","2,218.95","2,185.22","2,201.26"
11/04/2015,"2,230.01","2,234.16","2,207.90","2,211.08"
11/03/2015,"2,243.09","2,247.15","2,218.60","2,220.51"
11/02/2015,"2,220.50","2,263.91","2,220.17","2,254.61"
10/30/2015,"2,225.91","2,243.96","2,212.66","2,218.55"
