Date,Open,High,Low,Close
09/02/2016,364.31,364.31,364.31,364.31
09/01/2016,362.22,362.22,362.22,362.22
08/31/2016,360.64,360.64,360.64,360.64
08/30/2016,361.02,361.02,361.02,361.02
08/29/2016,360.83,360.83,360.83,360.83
08/26/2016,360.77,360.77,360.77,360.77
08/25/2016,361.1,361.1,361.1,361.1
08/24/2016,360.25,360.25,360.25,360.25
08/23/2016,362.4,362.4,362.4,362.4
08/22/2016,360.61,360.61,360.61,360.61
08/19/2016,359.67,359.67,359.67,359.67
08/18/2016,359.28,359.28,359.28,359.28
08/17/2016,358.85,358.85,358.85,358.85
08/16/2016,358.8,358.8,358.8,358.8
08/15/2016,361.39,361.39,361.39,361.39
08/12/2016,360.8,360.8,360.8,360.8
08/11/2016,361.8,361.8,361.8,361.8
08/10/2016,360.31,360.31,360.31,360.31
08/09/2016,359.77,359.77,359.77,359.77
08/08/2016,359.76,359.76,359.76,359.76
08/05/2016,361.36,361.36,361.36,361.36
08/04/2016,357.35,357.35,357.35,357.35
08/03/2016,356.43,356.43,356.43,356.43
08/02/2016,356.83,356.83,356.83,356.83
08/01/2016,360.63,360.63,360.63,360.63
07/29/2016,361.41,361.41,361.41,361.41
07/28/2016,363.94,363.94,363.94,363.94
07/27/2016,366.0,366.0,366.0,366.0
07/26/2016,369.32,369.32,369.32,369.32
07/25/2016,366.85,366.85,366.85,366.85
07/22/2016,366.78,366.78,366.78,366.78
07/21/2016,366.58,366.58,366.58,366.58
07/20/2016,368.62,368.62,368.62,368.62
07/19/2016,365.08,365.08,365.08,365.08
07/18/2016,365.26,365.26,365.26,365.26
07/15/2016,366.2,366.2,366.2,366.2
07/14/2016,368.29,368.29,368.29,368.29
07/13/2016,366.96,366.96,366.96,366.96
07/12/2016,366.5,366.5,366.5,366.5
07/11/2016,364.34,364.34,364.34,364.34
07/08/2016,362.21,362.21,362.21,362.21
07/07/2016,356.01,356.01,356.01,356.01
07/06/2016,355.46,355.46,355.46,355.46
07/05/2016,354.79,354.79,354.79,354.79
07/04/2016,356.14,356.14,356.14,356.14
07/01/2016,356.14,356.14,356.14,356.14
06/30/2016,355.23,355.23,355.23,355.23
06/29/2016,347.63,347.63,347.63,347.63
06/28/2016,342.12,342.12,342.12,342.12
06/27/2016,336.0,336.0,336.0,336.0
06/24/2016,343.9,343.9,343.9,343.9
06/23/2016,358.1,358.1,358.1,358.1
06/22/2016,354.2,354.2,354.2,354.2
06/21/2016,355.18,355.18,355.18,355.18
06/20/2016,355.3,355.3,355.3,355.3
06/17/2016,352.6,352.6,352.6,352.6
06/16/2016,354.32,354.32,354.32,354.32
06/15/2016,352.93,352.93,352.93,352.93
06/14/2016,353.95,353.95,353.95,353.95
06/13/2016,352.89,352.89,352.89,352.89
06/10/2016,350.78,350.78,350.78,350.78
06/09/2016,355.66,355.66,355.66,355.66
06/08/2016,356.22,356.22,356.22,356.22
06/07/2016,355.68,355.68,355.68,355.68
06/06/2016,356.14,356.14,356.14,356.14
06/03/2016,354.28,354.28,354.28,354.28
06/02/2016,356.57,356.57,356.57,356.57
06/01/2016,354.62,354.62,354.62,354.62
05/31/2016,353.15,353.15,353.15,353.15
05/30/2016,352.81,352.81,352.81,352.81
05/27/2016,352.81,352.81,352.81,352.81
05/26/2016,350.77,350.77,350.77,350.77
05/25/2016,351.0,351.0,351.0,351.0
05/24/2016,351.28,351.28,351.28,351.28
05/23/2016,343.84,343.84,343.84,343.84
05/20/2016,344.38,344.38,344.38,344.38
05/19/2016,342.12,342.12,342.12,342.12
05/18/2016,344.71,344.71,344.71,344.71
05/17/2016,344.35,344.35,344.35,344.35
05/16/2016,347.07,347.07,347.07,347.07
05/13/2016,344.03,344.03,344.03,344.03
05/12/2016,346.25,346.25,346.25,346.25
05/11/2016,347.08,347.08,347.08,347.08
05/10/2016,350.0,350.0,350.0,350.0
05/09/2016,344.78,344.78,344.78,344.78
05/06/2016,344.07,344.07,344.07,344.07
05/05/2016,340.74,340.74,340.74,340.74
05/04/2016,341.32,341.32,341.32,341.32
05/03/2016,341.92,341.92,341.92,341.92
05/02/2016,344.62,344.62,344.62,344.62
04/29/2016,341.72,341.72,341.72,341.72
04/28/2016,345.78,345.78,345.78,345.78
04/27/2016,346.3,346.3,346.3,346.3
04/26/2016,344.74,344.74,344.74,344.74
04/25/2016,343.24,343.24,343.24,343.24
04/22/2016,344.56,344.56,344.56,344.56
04/21/2016,343.82,343.82,343.82,343.82
04/20/2016,346.84,346.84,346.84,346.84
04/19/2016,345.93,345.93,345.93,345.93
04/18/2016,346.6,346.6,346.6,346.6
04/15/2016,343.82,343.82,343.82,343.82
04/14/2016,343.62,343.62,343.62,343.62
04/13/2016,343.8,343.8,343.8,343.8
04/12/2016,339.49,339.49,339.49,339.49
04/11/2016,338.71,338.71,338.71,338.71
04/08/2016,340.12,340.12,340.12,340.12
04/07/2016,338.86,338.86,338.86,338.86
04/06/2016,343.47,343.47,343.47,343.47
04/05/2016,340.6,340.6,340.6,340.6
04/04/2016,343.75,343.75,343.75,343.75
04/01/2016,347.62,347.62,347.62,347.62
03/31/2016,344.83,344.83,344.83,344.83
03/30/2016,343.72,343.72,343.72,343.72
03/29/2016,343.52,343.52,343.52,343.52
03/28/2016,338.84,338.84,338.84,338.84
03/25/2016,339.03,339.03,339.03,339.03
03/24/2016,339.03,339.03,339.03,339.03
03/23/2016,336.97,336.97,336.97,336.97
03/22/2016,338.83,338.83,338.83,338.83
03/21/2016,339.66,339.66,339.66,339.66
03/18/2016,337.53,337.53,337.53,337.53
03/17/2016,337.34,337.34,337.34,337.34
03/16/2016,334.22,334.22,334.22,334.22
03/15/2016,332.38,332.38,332.38,332.38
03/14/2016,332.62,332.62,332.62,332.62
03/11/2016,332.63,332.63,332.63,332.63
03/10/2016,326.94,326.94,326.94,326.94
03/09/2016,328.19,328.19,328.19,328.19
03/08/2016,326.01,326.01,326.01,326.01
03/07/2016,329.36,329.36,329.36,329.36
03/04/2016,330.18,330.18,330.18,330.18
03/03/2016,329.05,329.05,329.05,329.05
03/02/2016,327.33,327.33,327.33,327.33
03/01/2016,327.97,327.97,327.97,327.97
02/29/2016,319.99,319.99,319.99,319.99
02/26/2016,322.39,322.39,322.39,322.39
02/25/2016,321.31,321.31,321.31,321.31
02/24/2016,318.13,318.13,318.13,318.13
02/23/2016,315.6,315.6,315.6,315.6
02/22/2016,318.64,318.64,318.64,318.64
02/19/2016,314.61,314.61,314.61,314.61
02/18/2016,313.74,313.74,313.74,313.74
02/17/2016,313.46,313.46,313.46,313.46
02/16/2016,308.43,308.43,308.43,308.43
02/15/2016,300.06,300.06,300.06,300.06
02/12/2016,300.06,300.06,300.06,300.06
02/11/2016,294.48,294.48,294.48,294.48
02/10/2016,296.37,296.37,296.37,296.37
02/09/2016,295.91,295.91,295.91,295.91
02/08/2016,297.97,297.97,297.97,297.97
02/05/2016,305.28,305.28,305.28,305.28
02/04/2016,319.04,319.04,319.04,319.04
02/03/2016,315.92,315.92,315.92,315.92
02/02/2016,316.22,316.22,316.22,316.22
02/01/2016,323.21,323.21,323.21,323.21
01/29/2016,321.52,321.52,321.52,321.52
01/28/2016,311.43,311.43,311.43,311.43
01/27/2016,310.13,310.13,310.13,310.13
01/26/2016,314.49,314.49,314.49,314.49
01/25/2016,310.64,310.64,310.64,310.64
01/22/2016,313.88,313.88,313.88,313.88
01/21/2016,306.24,306.24,306.24,306.24
01/20/2016,305.78,305.78,305.78,305.78
01/19/2016,309.72,309.72,309.72,309.72
01/18/2016,308.21,308.21,308.21,308.21
01/15/2016,308.21,308.21,308.21,308.21
01/14/2016,314.02,314.02,314.02,314.02
