Date,Open,High,Low,Close
09/03/2021,"1,183.60","1,183.60","1,183.60","1,183.60"
09/02/2021,"1,182.53","1,182.53","1,182.53","1,182.53"
09/01/2021,"1,172.02","1,172.02","1,172.02","1,172.02"
08/31/2021,"1,168.89","1,168.89","1,168.89","1,168.89"
08/30/2021,"1,168.85","1,168.85","1,168.85","1,168.85"
08/27/2021,"1,163.39","1,163.39","1,163.39","1,163.39"
08/26/2021,"1,163.18","1,163.18","1,163.18","1,163.18"
08/25/2021,"1,166.90","1,166.90","1,166.90","1,166.90"
08/24/2021,"1,170.15","1,170.15","1,170.15","1,170.15"
08/23/2021,"1,173.45","1,173.45","1,173.45","1,173.45"
08/20/2021,"1,169.22","1,169.22","1,169.22","1,169.22"
08/19/2021,"1,163.74","1,163.74","1,163.74","1,163.74"
08/18/2021,"1,162.21","1,162.21","1,162.21","1,162.21"
08/17/2021,"1,171.70","1,171.70","1,171.70","1,171.70"
08/16/2021,"1,162.07","1,162.07","1,162.07","1,162.07"
08/13/2021,"1,153.81","1,153.81","1,153.81","1,153.81"
08/12/2021,"1,146.46","1,146.46","1,146.46","1,146.46"
08/11/2021,"1,139.62","1,139.62","1,139.62","1,139.62"
08/10/2021,"1,145.61","1,145.61","1,145.61","1,145.61"
08/09/2021,"1,148.39","1,148.39","1,148.39","1,148.39"
08/06/2021,"1,143.76","1,143.76","1,143.76","1,143.76"
08/05/2021,"1,150.01","1,150.01","1,150.01","1,150.01"
08/04/2021,"1,148.94","1,148.94","1,148.94","1,148.94"
08/03/2021,"1,151.14","1,151.14","1,151.14","1,151.14"
08/02/2021,"1,140.79","1,140.79","1,140.79","1,140.79"
07/30/2021,"1,135.96","1,135.96","1,135.96","1,135.96"
07/29/2021,"1,137.49","1,137.49","1,137.49","1,137.49"
07/28/2021,"1,133.56","1,133.56","1,133.56","1,133.56"
07/27/2021,"1,127.84","1,127.84","1,127.84","1,127.84"
07/26/2021,"1,125.06","1,125.06","1,125.06","1,125.06"
07/23/2021,"1,132.58","1,132.58","1,132.58","1,132.58"
07/22/2021,"1,122.32","1,122.32","1,122.32","1,122.32"
07/21/2021,"1,116.82","1,116.82","1,116.82","1,116.82"
07/20/2021,"1,113.42","1,113.42","1,113.42","1,113.42"
07/19/2021,"1,104.84","1,104.84","1,104.84","1,104.84"
07/16/2021,"1,112.92","1,112.92","1,112.92","1,112.92"
07/15/2021,"1,110.03","1,110.03","1,110.03","1,110.03"
07/14/2021,"1,115.02","1,115.02","1,115.02","1,115.02"
07/13/2021,"1,118.12","1,118.12","1,118.12","1,118.12"
07/12/2021,"1,120.76","1,120.76","1,120.76","1,120.76"
07/09/2021,"1,116.31","1,116.31","1,116.31","1,116.31"
07/08/2021,"1,113.36","1,113.36","1,113.36","1,113.36"
07/07/2021,"1,117.04","1,117.04","1,117.04","1,117.04"
07/06/2021,"1,113.16","1,113.16","1,113.16","1,113.16"
07/05/2021,"1,113.86","1,113.86","1,113.86","1,113.86"
07/02/2021,"1,114.20","1,114.20","1,114.20","1,114.20"
07/01/2021,"1,108.50","1,108.50","1,108.50","1,108.50"
06/30/2021,"1,101.61","1,101.61","1,101.61","1,101.61"
06/29/2021,"1,104.32","1,104.32","1,104.32","1,104.32"
06/28/2021,"1,104.55","1,104.55","1,104.55","1,104.55"
06/25/2021,"1,101.79","1,101.79","1,101.79","1,101.79"
06/24/2021,"1,096.80","1,096.80","1,096.80","1,096.80"
06/23/2021,"1,091.68","1,091.68","1,091.68","1,091.68"
06/22/2021,"1,096.21","1,096.21","1,096.21","1,096.21"
06/21/2021,"1,093.44","1,093.44","1,093.44","1,093.44"
06/18/2021,"1,083.89","1,083.89","1,083.89","1,083.89"
06/17/2021,"1,095.13","1,095.13","1,095.13","1,095.13"
06/16/2021,"1,093.46","1,093.46","1,093.46","1,093.46"
06/15/2021,"1,095.16","1,095.16","1,095.16","1,095.16"
06/14/2021,"1,095.01","1,095.01","1,095.01","1,095.01"
06/11/2021,"1,094.30","1,094.30","1,094.30","1,094.30"
06/10/2021,"1,097.97","1,097.97","1,097.97","1,097.97"
06/09/2021,"1,082.60","1,082.60","1,082.60","1,082.60"
06/08/2021,"1,070.72","1,070.72","1,070.72","1,070.72"
06/07/2021,"1,071.15","1,071.15","1,071.15","1,071.15"
06/04/2021,"1,065.06","1,065.06","1,065.06","1,065.06"
06/03/2021,"1,058.53","1,058.53","1,058.53","1,058.53"
06/02/2021,"1,056.48","1,056.48","1,056.48","1,056.48"
06/01/2021,"1,059.78","1,059.78","1,059.78","1,059.78"
05/31/2021,"1,071.81","1,071.81","1,071.81","1,071.81"
05/28/2021,"1,072.50","1,072.50","1,072.50","1,072.50"
05/27/2021,"1,068.42","1,068.42","1,068.42","1,068.42"
05/26/2021,"1,070.73","1,070.73","1,070.73","1,070.73"
05/25/2021,"1,074.05","1,074.05","1,074.05","1,074.05"
05/24/2021,"1,075.47","1,075.47","1,075.47","1,075.47"
05/21/2021,"1,074.51","1,074.51","1,074.51","1,074.51"
05/20/2021,"1,073.09","1,073.09","1,073.09","1,073.09"
05/19/2021,"1,061.42","1,061.42","1,061.42","1,061.42"
05/18/2021,"1,064.69","1,064.69","1,064.69","1,064.69"
05/17/2021,"1,061.76","1,061.76","1,061.76","1,061.76"
05/14/2021,"1,061.47","1,061.47","1,061.47","1,061.47"
05/13/2021,"1,052.37","1,052.37","1,052.37","1,052.37"
05/12/2021,"1,047.23","1,047.23","1,047.23","1,047.23"
05/11/2021,"1,056.98","1,056.98","1,056.98","1,056.98"
05/10/2021,"1,068.01","1,068.01","1,068.01","1,068.01"
05/07/2021,"1,068.79","1,068.79","1,068.79","1,068.79"
05/06/2021,"1,059.30","1,059.30","1,059.30","1,059.30"
05/05/2021,"1,059.21","1,059.21","1,059.21","1,059.21"
05/04/2021,"1,057.76","1,057.76","1,057.76","1,057.76"
05/03/2021,"1,063.61","1,063.61","1,063.61","1,063.61"
04/30/2021,"1,056.01","1,056.01","1,056.01","1,056.01"
04/29/2021,"1,059.51","1,059.51","1,059.51","1,059.51"
04/28/2021,"1,063.27","1,063.27","1,063.27","1,063.27"
04/27/2021,"1,066.94","1,066.94","1,066.94","1,066.94"
04/26/2021,"1,073.25","1,073.25","1,073.25","1,073.25"
04/23/2021,"1,073.97","1,073.97","1,073.97","1,073.97"
04/22/2021,"1,070.30","1,070.30","1,070.30","1,070.30"
04/21/2021,"1,071.14","1,071.14","1,071.14","1,071.14"
04/20/2021,"1,060.11","1,060.11","1,060.11","1,060.11"
04/19/2021,"1,059.76","1,059.76","1,059.76","1,059.76"
04/16/2021,"1,059.60","1,059.60","1,059.60","1,059.60"
04/15/2021,"1,052.99","1,052.99","1,052.99","1,052.99"
04/14/2021,"1,037.56","1,037.56","1,037.56","1,037.56"
