Date,Open,High,Low,Close
09/04/2014,154.07,154.07,154.07,154.07
09/03/2014,154.43,154.43,154.43,154.43
09/02/2014,153.88,153.88,153.88,153.88
09/01/2014,153.91,153.91,153.91,153.91
08/29/2014,153.91,153.91,153.91,153.91
08/28/2014,152.96,152.96,152.96,152.96
08/27/2014,153.16,153.16,153.16,153.16
08/26/2014,153.02,153.02,153.02,153.02
08/25/2014,152.74,152.74,152.74,152.74
08/22/2014,152.99,152.99,152.99,152.99
08/21/2014,154.32,154.32,154.32,154.32
08/20/2014,154.36,154.36,154.36,154.36
08/19/2014,153.65,153.65,153.65,153.65
08/18/2014,153.33,153.33,153.33,153.33
08/15/2014,151.29,151.29,151.29,151.29
08/14/2014,151.44,151.44,151.44,151.44
08/13/2014,152.21,152.21,152.21,152.21
08/12/2014,150.13,150.13,150.13,150.13
08/11/2014,150.44,150.44,150.44,150.44
08/08/2014,150.03,150.03,150.03,150.03
08/07/2014,149.44,149.44,149.44,149.44
08/06/2014,149.48,149.48,149.48,149.48
08/05/2014,149.53,149.53,149.53,149.53
08/04/2014,150.96,150.96,150.96,150.96
08/01/2014,149.29,149.29,149.29,149.29
07/31/2014,149.97,149.97,149.97,149.97
07/30/2014,153.29,153.29,153.29,153.29
07/29/2014,151.98,151.98,151.98,151.98
07/28/2014,152.44,152.44,152.44,152.44
07/25/2014,150.74,150.74,150.74,150.74
07/24/2014,152.06,152.06,152.06,152.06
07/23/2014,150.79,150.79,150.79,150.79
07/22/2014,150.63,150.63,150.63,150.63
07/21/2014,150.14,150.14,150.14,150.14
07/18/2014,150.77,150.77,150.77,150.77
07/17/2014,149.77,149.77,149.77,149.77
07/16/2014,150.37,150.37,150.37,150.37
07/15/2014,149.88,149.88,149.88,149.88
07/14/2014,149.23,149.23,149.23,149.23
07/11/2014,148.46,148.46,148.46,148.46
07/10/2014,148.1,148.1,148.1,148.1
07/09/2014,147.67,147.67,147.67,147.67
07/08/2014,147.59,147.59,147.59,147.59
07/07/2014,146.76,146.76,146.76,146.76
