Name of the Stock,Trading Days,β10,α10,ShM10,Volatality10,mod_ShM10,mod_ShM_1000
TRV,25,0.6192256337326387,-0.005581301319431059,-0.18094414372969486,0.030845437737784646,-0.00017215768234432602,-0.17215768234432602
DG,25,0.19708443484867325,0.011565600955224577,0.2530888162139958,0.04569779545472069,0.0005285224667627749,0.5285224667627749
NCLH,25,0.6278149071097917,-0.010703055248211172,-0.22435551939051906,0.04770578088422757,-0.0005105976084629441,-0.5105976084629441
NSC,25,0.3566222412386327,0.00606229701113929,0.15236204469666778,0.039788761191860506,0.00024121128805035092,0.2412112880503509
VRSN,25,0.549577831230996,0.01089367029250702,0.3515922543192753,0.03098381764296392,0.0003375274938056109,0.33752749380561087
HAS,25,-0.05973563281636516,-0.005823986559260184,-0.14981550773877145,0.03887439055651892,-0.00022640392810059724,-0.22640392810059723
SEDG,25,1.3677905960844468,0.02389565968526404,0.23103128661892527,0.10343040561722168,0.0024715377737379515,2.4715377737379516
ACN,25,0.34046276845841444,0.009154606732086274,0.4018099611063559,0.022783424051707673,0.0002085732872037394,0.2085732872037394
AVY,25,0.6179064977219569,0.0013813183245690256,0.06198309716289662,0.022285403405041357,3.0783236093796585e-05,0.030783236093796584
NWSA,25,0.09652778367498027,0.004146839494239792,0.10758949770602427,0.03854316250802235,0.00015983230852116952,0.15983230852116953
RRD,25,1.9940076038365295,-0.04705260292783016,-0.42785921354155465,0.10997216242781764,-0.0051744764918309465,-5.174476491830947
GL,25,0.6950622611447164,-0.0031755544545006057,-0.13597705843117358,0.023353604579613337,-7.416064305143688e-05,-0.07416064305143688
DRE,25,-0.4744588778954064,0.005062388703834522,0.2634041815114208,0.019219090125245503,9.729450474802045e-05,0.09729450474802044
FLR,25,-0.020608399679792958,0.002740884847803097,0.04450661038088838,0.06158376978939881,0.00016879402148635731,0.1687940214863573
ITT,25,0.7327379810894806,0.004274762075887413,0.13395317008542318,0.03191236215732228,0.00013641775550210592,0.13641775550210591
INTC,25,0.546484644424587,0.012549295668120384,0.25146615410268663,0.0499045118532964,0.0006262664744202349,0.6262664744202349
ALK,25,0.3698988439060073,-0.018231587022030718,-0.2942262831926948,0.06196450848713091,-0.001129711328760488,-1.129711328760488
FOSL,25,2.2641836927850942,0.020131459027834208,0.09712410589327374,0.20727561754808801,0.004172760602138367,4.172760602138367
HFC,25,0.15835488975245463,0.03445126312155303,0.4927685390568376,0.06991368237000882,0.002408614667125857,2.4086146671258573
AN,25,0.10160850035667891,0.00405969800038403,0.07553659938613298,0.05374478111771219,0.00021818758043465358,0.21818758043465358
WU,25,0.290100605395393,0.0015664830680773459,0.0521280899458409,0.030050651572019273,4.707383687226007e-05,0.04707383687226007
SLM,25,0.2295971761487387,-0.0023454504210154783,-0.06184637624458377,0.03792381321970958,-8.89484236826802e-05,-0.0889484236826802
IRM,25,-0.3447508852485303,0.00543435016344576,0.13783120544909977,0.039427574806001627,0.00021426324759126486,0.21426324759126486
FTV,25,0.642828489028852,0.002954662013785126,0.09537280337560908,0.03098013174834242,9.153581845888593e-05,0.09153581845888593
DE,25,0.9045506794224848,-0.0019460793889958892,-0.05553960345086253,0.035039490167005624,-6.818962961493378e-05,-0.06818962961493377
EXPE,25,-0.23389226140542588,-0.006010765591672017,-0.08656574148251088,0.06943584712303758,-0.0004173626007157527,-0.4173626007157527
HWM,25,2.438205363811573,-0.030636194654746776,-0.6135462066474361,0.049932986827757125,-0.001529756704148074,-1.529756704148074
THC,25,-1.0538380725287044,0.030627066494159992,0.2650692386079221,0.11554364684112631,0.0035387629547809145,3.5387629547809145
EP,25,-1.7393107821991427,0.05597356376345235,0.14561648223971763,0.38439030323028417,0.021515695147913093,21.515695147913092
MTG,25,0.24875791101591388,-0.004612797701597131,-0.06786323629771246,0.06797196764034402,-0.0003135409361044135,-0.3135409361044135
AZO,25,-0.14313858713086652,0.007531361712149731,0.128204802036933,0.05874477080803971,0.0004424281176526815,0.44242811765268153
BX,25,0.46656176669684685,-0.0022310135956265715,-0.08273345580628855,0.026966280737145187,-6.016213894805384e-05,-0.06016213894805384
IGT,25,0.496726235403391,0.007564991757696602,0.10424682942627703,0.07256807520507409,0.0005489768907982926,0.5489768907982926
FRT,25,-0.2981274558388687,0.002871517940903907,0.07730214158901509,0.03714668031023813,0.0001066673589558707,0.10666735895587069
ATVI,25,0.26743974934422077,0.010292362652450588,0.26194641317096173,0.039291863277903266,0.0004044061061466863,0.40440610614668626
CSX,25,0.6916860095070169,0.0014423453126784034,0.032264546214931605,0.044703722255077155,6.447820425388776e-05,0.06447820425388776
ADS,25,0.6789301579295486,-0.009438164991507313,-0.20353061810279374,0.046372212100002266,-0.0004376685888209932,-0.4376685888209932
TGT,25,0.43056331464189945,0.012879529692014325,0.2690076597165192,0.047877929221743346,0.0006166452110036037,0.6166452110036037
VRTS,25,0.4736772869938151,0.002513773748896487,0.05475417034588036,0.04591017876843093,0.00011540780219522652,0.11540780219522652
MBI,25,0.5616031851497085,-0.007274578189825725,-0.06235268228654174,0.11666824782926583,-0.0008487122911039597,-0.8487122911039596
JPM,25,0.6270827628836854,0.0003457460330717728,0.01483347520736433,0.023308498395583077,8.05882085713263e-06,0.00805882085713263
MDT,25,0.09554563584081785,-0.0013203327142403752,-0.04280855606043266,0.030842729485583836,-4.072266473628256e-05,-0.04072266473628256
BG,25,0.3252624955640983,-0.004921298257182265,-0.10560761060825805,0.046599844735029365,-0.00022933173467946417,-0.22933173467946416
DVA,25,0.39530748912471764,-9.445650371093031e-05,-0.0013007483906261213,0.07261704445812402,-6.859152129335582e-06,-0.0068591521293355825
CNX,25,1.0282860320831921,0.004897086054380776,0.07480125118111108,0.06546796981408508,0.00032060228198517763,0.32060228198517765
NUE,25,1.0687937196734323,-0.005036742306770078,-0.15127624225732558,0.03329499881549426,-0.0001676983291378596,-0.1676983291378596
AFL,25,0.4447175504733343,0.0010863924840384094,0.052014135453559554,0.020886485463329236,2.2690920825338378e-05,0.022690920825338377
CMS,25,-0.34650115135790654,0.00503121661942855,0.1674938574459488,0.030038215706221654,0.00015112877007912207,0.15112877007912207
MTD,25,0.13125960070547732,-0.0017060154381571295,-0.054344059949634003,0.0313928594907753,-5.355670293916022e-05,-0.05355670293916022
DPZ,25,0.3200230900892523,0.009681471567958542,0.1628863120585173,0.05943698672777642,0.0005754374970900967,0.5754374970900966
SBAC,25,0.19008603029554286,0.006768227550359641,0.14613363227526832,0.046315331008884374,0.0003134726993383574,0.31347269933835736
PLD,25,0.031181714161534157,0.005056079859680359,0.19213927705582357,0.026314660579322264,0.00013304902536943598,0.13304902536943597
FICO,25,0.2977468923774353,0.010999971368186893,0.4653398868440803,0.02363857403840521,0.0002600236376072233,0.2600236376072233
LOW,25,0.458326002363645,0.005147275772520417,0.09757969717431714,0.052749454257121575,0.00027151598791135586,0.27151598791135584
TEL,25,0.8426660619670134,-0.00026093182036436655,-0.008346660097808743,0.031261824167593606,-8.157204687960947e-06,-0.008157204687960946
CR,25,0.9644840300345646,-0.007604393570406915,-0.244978832758681,0.03104102295196134,-0.0002360481553547483,-0.23604815535474832
CNP,25,0.22301897042936106,6.496762961017647e-06,0.0002390963387578162,0.027172155771060563,1.7653105518442816e-07,0.00017653105518442816
WRB,25,0.2682179674031804,9.568925102895667e-05,0.0038495316997595322,0.02485737447880584,2.378583546423233e-06,0.002378583546423233
