Date,Open,High,Low,Close
09/04/2023,685.26,685.26,685.26,685.26
09/01/2023,687.74,687.74,687.74,687.74
08/31/2023,687.74,687.74,687.74,687.74
08/29/2023,680.32,680.32,680.32,680.32
08/28/2023,668.75,668.75,668.75,668.75
08/25/2023,661.54,661.54,661.54,661.54
08/24/2023,661.96,661.96,661.96,661.96
08/23/2023,669.07,669.07,669.07,669.07
08/22/2023,665.12,665.12,665.12,665.12
08/21/2023,659.78,659.78,659.78,659.78
08/18/2023,654.28,654.28,654.28,654.28
08/17/2023,658.65,658.65,658.65,658.65
08/16/2023,662.13,662.13,662.13,662.13
08/15/2023,672.21,672.21,672.21,672.21
08/14/2023,676.98,676.98,676.98,676.98
08/11/2023,685.12,685.12,685.12,685.12
08/10/2023,693.23,693.23,693.23,693.23
08/08/2023,699.4,699.4,699.4,699.4
08/07/2023,707.36,707.36,707.36,707.36
08/04/2023,709.4,709.4,709.4,709.4
08/02/2023,714.28,714.28,714.28,714.28
08/01/2023,724.41,724.41,724.41,724.41
07/28/2023,725.69,725.69,725.69,725.69
07/27/2023,719.6,719.6,719.6,719.6
07/25/2023,719.86,719.86,719.86,719.86
07/21/2023,711.0,711.0,711.0,711.0
07/20/2023,715.42,715.42,715.42,715.42
07/19/2023,727.69,727.69,727.69,727.69
07/18/2023,724.47,724.47,724.47,724.47
07/17/2023,719.8,719.8,719.8,719.8
07/14/2023,724.69,724.69,724.69,724.69
07/12/2023,719.71,719.71,719.71,719.71
07/11/2023,711.35,711.35,711.35,711.35
07/10/2023,708.61,708.61,708.61,708.61
07/07/2023,710.15,710.15,710.15,710.15
07/06/2023,707.71,707.71,707.71,707.71
07/05/2023,716.63,716.63,716.63,716.63
06/30/2023,704.13,704.13,704.13,704.13
06/29/2023,697.0,697.0,697.0,697.0
06/27/2023,684.53,684.53,684.53,684.53
06/26/2023,676.75,676.75,676.75,676.75
06/23/2023,678.11,678.11,678.11,678.11
06/22/2023,691.12,691.12,691.12,691.12
06/21/2023,693.18,693.18,693.18,693.18
06/20/2023,698.95,698.95,698.95,698.95
06/19/2023,700.92,700.92,700.92,700.92
06/16/2023,706.34,706.34,706.34,706.34
06/14/2023,705.28,705.28,705.28,705.28
06/13/2023,694.44,694.44,694.44,694.44
06/09/2023,671.16,671.16,671.16,671.16
06/07/2023,657.46,657.46,657.46,657.46
06/06/2023,655.89,655.89,655.89,655.89
06/05/2023,649.39,649.39,649.39,649.39
06/02/2023,642.29,642.29,642.29,642.29
05/31/2023,618.59,618.59,618.59,618.59
05/30/2023,629.95,629.95,629.95,629.95
05/25/2023,615.57,615.57,615.57,615.57
05/24/2023,620.18,620.18,620.18,620.18
05/23/2023,627.25,627.25,627.25,627.25
05/22/2023,632.51,632.51,632.51,632.51
05/19/2023,625.11,625.11,625.11,625.11
05/16/2023,610.37,610.37,610.37,610.37
05/15/2023,617.65,617.65,617.65,617.65
05/11/2023,623.59,623.59,623.59,623.59
05/10/2023,626.44,626.44,626.44,626.44
05/09/2023,623.59,623.59,623.59,623.59
05/08/2023,622.62,622.62,622.62,622.62
05/05/2023,619.57,619.57,619.57,619.57
05/04/2023,609.6,609.6,609.6,609.6
05/03/2023,612.93,612.93,612.93,612.93
05/02/2023,610.02,610.02,610.02,610.02
05/01/2023,613.79,613.79,613.79,613.79
04/28/2023,614.62,614.62,614.62,614.62
04/26/2023,604.09,604.09,604.09,604.09
04/24/2023,611.16,611.16,611.16,611.16
04/21/2023,608.72,608.72,608.72,608.72
04/20/2023,610.9,610.9,610.9,610.9
04/19/2023,627.12,627.12,627.12,627.12
04/18/2023,632.93,632.93,632.93,632.93
04/17/2023,631.83,631.83,631.83,631.83
04/14/2023,632.07,632.07,632.07,632.07
04/13/2023,631.69,631.69,631.69,631.69
04/12/2023,626.89,626.89,626.89,626.89
04/11/2023,627.44,627.44,627.44,627.44
04/10/2023,617.5,617.5,617.5,617.5
04/05/2023,623.97,623.97,623.97,623.97
04/04/2023,636.26,636.26,636.26,636.26
04/03/2023,636.66,636.66,636.66,636.66
