Date,Open,High,Low,Close
09/04/2023,"3,029.31","3,029.31","3,029.31","3,029.31"
09/01/2023,"3,011.11","3,011.11","3,011.11","3,011.11"
08/31/2023,"3,011.11","3,011.11","3,011.11","3,011.11"
08/29/2023,"3,054.40","3,054.40","3,054.40","3,054.40"
08/28/2023,"3,075.31","3,075.31","3,075.31","3,075.31"
08/25/2023,"3,072.29","3,072.29","3,072.29","3,072.29"
08/24/2023,"3,044.98","3,044.98","3,044.98","3,044.98"
08/23/2023,"3,066.47","3,066.47","3,066.47","3,066.47"
08/22/2023,"3,043.34","3,043.34","3,043.34","3,043.34"
08/21/2023,"3,064.07","3,064.07","3,064.07","3,064.07"
08/18/2023,"3,083.58","3,083.58","3,083.58","3,083.58"
08/17/2023,"3,051.54","3,051.54","3,051.54","3,051.54"
08/16/2023,"3,048.94","3,048.94","3,048.94","3,048.94"
08/15/2023,"3,061.59","3,061.59","3,061.59","3,061.59"
08/14/2023,"3,126.06","3,126.06","3,126.06","3,126.06"
08/11/2023,"3,123.31","3,123.31","3,123.31","3,123.31"
08/10/2023,"3,138.19","3,138.19","3,138.19","3,138.19"
08/08/2023,"3,141.30","3,141.30","3,141.30","3,141.30"
08/07/2023,"3,174.55","3,174.55","3,174.55","3,174.55"
08/04/2023,"3,160.15","3,160.15","3,160.15","3,160.15"
08/02/2023,"3,224.90","3,224.90","3,224.90","3,224.90"
08/01/2023,"3,254.17","3,254.17","3,254.17","3,254.17"
07/28/2023,"3,283.75","3,283.75","3,283.75","3,283.75"
07/27/2023,"3,255.52","3,255.52","3,255.52","3,255.52"
07/25/2023,"3,138.98","3,138.98","3,138.98","3,138.98"
07/21/2023,"3,118.59","3,118.59","3,118.59","3,118.59"
07/20/2023,"3,162.80","3,162.80","3,162.80","3,162.80"
07/19/2023,"3,145.69","3,145.69","3,145.69","3,145.69"
07/18/2023,"3,125.68","3,125.68","3,125.68","3,125.68"
07/17/2023,"3,085.87","3,085.87","3,085.87","3,085.87"
07/14/2023,"3,109.30","3,109.30","3,109.30","3,109.30"
07/12/2023,"3,080.34","3,080.34","3,080.34","3,080.34"
