Date,Open,High,Low,Close
09/04/2015,"1,007.36","1,007.36","1,007.36","1,007.36"
09/03/2015,"1,022.17","1,022.17","1,022.17","1,022.17"
09/02/2015,"1,023.94","1,023.94","1,023.94","1,023.94"
09/01/2015,997.62,997.62,997.62,997.62
08/31/2015,"1,031.87","1,031.87","1,031.87","1,031.87"
08/28/2015,"1,040.10","1,040.10","1,040.10","1,040.10"
08/27/2015,"1,037.32","1,037.32","1,037.32","1,037.32"
08/26/2015,"1,012.76","1,012.76","1,012.76","1,012.76"
08/25/2015,962.79,962.79,962.79,962.79
08/24/2015,973.11,973.11,973.11,973.11
08/21/2015,"1,007.43","1,007.43","1,007.43","1,007.43"
08/20/2015,"1,050.10","1,050.10","1,050.10","1,050.10"
08/19/2015,"1,078.97","1,078.97","1,078.97","1,078.97"
08/18/2015,"1,088.35","1,088.35","1,088.35","1,088.35"
08/17/2015,"1,095.99","1,095.99","1,095.99","1,095.99"
08/14/2015,"1,088.90","1,088.90","1,088.90","1,088.90"
08/13/2015,"1,083.08","1,083.08","1,083.08","1,083.08"
08/12/2015,"1,086.20","1,086.20","1,086.20","1,086.20"
08/11/2015,"1,080.18","1,080.18","1,080.18","1,080.18"
08/10/2015,"1,099.41","1,099.41","1,099.41","1,099.41"
08/07/2015,"1,081.18","1,081.18","1,081.18","1,081.18"
08/06/2015,"1,081.53","1,081.53","1,081.53","1,081.53"
08/05/2015,"1,093.64","1,093.64","1,093.64","1,093.64"
08/04/2015,"1,083.10","1,083.10","1,083.10","1,083.10"
08/03/2015,"1,091.34","1,091.34","1,091.34","1,091.34"
07/31/2015,"1,098.49","1,098.49","1,098.49","1,098.49"
07/30/2015,"1,103.76","1,103.76","1,103.76","1,103.76"
07/29/2015,"1,102.77","1,102.77","1,102.77","1,102.77"
07/28/2015,"1,097.34","1,097.34","1,097.34","1,097.34"
07/27/2015,"1,087.16","1,087.16","1,087.16","1,087.16"
07/24/2015,"1,097.72","1,097.72","1,097.72","1,097.72"
07/23/2015,"1,106.63","1,106.63","1,106.63","1,106.63"
07/22/2015,"1,107.50","1,107.50","1,107.50","1,107.50"
07/21/2015,"1,127.52","1,127.52","1,127.52","1,127.52"
07/20/2015,"1,132.36","1,132.36","1,132.36","1,132.36"
07/17/2015,"1,128.64","1,128.64","1,128.64","1,128.64"
07/16/2015,"1,108.90","1,108.90","1,108.90","1,108.90"
07/15/2015,"1,095.18","1,095.18","1,095.18","1,095.18"
07/14/2015,"1,094.40","1,094.40","1,094.40","1,094.40"
07/13/2015,"1,089.08","1,089.08","1,089.08","1,089.08"
07/10/2015,"1,072.02","1,072.02","1,072.02","1,072.02"
07/09/2015,"1,055.75","1,055.75","1,055.75","1,055.75"
07/08/2015,"1,059.68","1,059.68","1,059.68","1,059.68"
07/07/2015,"1,077.35","1,077.35","1,077.35","1,077.35"
07/06/2015,"1,076.80","1,076.80","1,076.80","1,076.80"
07/03/2015,"1,082.93","1,082.93","1,082.93","1,082.93"
07/02/2015,"1,082.93","1,082.93","1,082.93","1,082.93"
07/01/2015,"1,081.01","1,081.01","1,081.01","1,081.01"
06/30/2015,"1,075.40","1,075.40","1,075.40","1,075.40"
06/29/2015,"1,073.45","1,073.45","1,073.45","1,073.45"
06/26/2015,"1,097.41","1,097.41","1,097.41","1,097.41"
06/25/2015,"1,109.43","1,109.43","1,109.43","1,109.43"
06/24/2015,"1,112.61","1,112.61","1,112.61","1,112.61"
06/23/2015,"1,117.76","1,117.76","1,117.76","1,117.76"
06/22/2015,"1,118.13","1,118.13","1,118.13","1,118.13"
06/19/2015,"1,111.19","1,111.19","1,111.19","1,111.19"
06/18/2015,"1,118.95","1,118.95","1,118.95","1,118.95"
06/17/2015,"1,109.95","1,109.95","1,109.95","1,109.95"
06/16/2015,"1,107.53","1,107.53","1,107.53","1,107.53"
06/15/2015,"1,100.78","1,100.78","1,100.78","1,100.78"
06/12/2015,"1,107.07","1,107.07","1,107.07","1,107.07"
06/11/2015,"1,115.90","1,115.90","1,115.90","1,115.90"
06/10/2015,"1,117.18","1,117.18","1,117.18","1,117.18"
06/09/2015,"1,100.34","1,100.34","1,100.34","1,100.34"
06/08/2015,"1,102.82","1,102.82","1,102.82","1,102.82"
06/05/2015,"1,117.18","1,117.18","1,117.18","1,117.18"
06/04/2015,"1,118.69","1,118.69","1,118.69","1,118.69"
06/03/2015,"1,128.84","1,128.84","1,128.84","1,128.84"
06/02/2015,"1,125.94","1,125.94","1,125.94","1,125.94"
06/01/2015,"1,129.81","1,129.81","1,129.81","1,129.81"
05/29/2015,"1,126.15","1,126.15","1,126.15","1,126.15"
05/28/2015,"1,134.63","1,134.63","1,134.63","1,134.63"
05/27/2015,"1,135.53","1,135.53","1,135.53","1,135.53"
05/26/2015,"1,115.04","1,115.04","1,115.04","1,115.04"
05/25/2015,"1,130.94","1,130.94","1,130.94","1,130.94"
05/22/2015,"1,130.94","1,130.94","1,130.94","1,130.94"
05/21/2015,"1,130.26","1,130.26","1,130.26","1,130.26"
05/20/2015,"1,125.36","1,125.36","1,125.36","1,125.36"
05/19/2015,"1,125.08","1,125.08","1,125.08","1,125.08"
05/18/2015,"1,128.38","1,128.38","1,128.38","1,128.38"
05/15/2015,"1,122.79","1,122.79","1,122.79","1,122.79"
05/14/2015,"1,126.46","1,126.46","1,126.46","1,126.46"
05/13/2015,"1,107.55","1,107.55","1,107.55","1,107.55"
05/12/2015,"1,101.83","1,101.83","1,101.83","1,101.83"
05/11/2015,"1,107.85","1,107.85","1,107.85","1,107.85"
05/08/2015,"1,113.40","1,113.40","1,113.40","1,113.40"
05/07/2015,"1,098.34","1,098.34","1,098.34","1,098.34"
05/06/2015,"1,091.43","1,091.43","1,091.43","1,091.43"
05/05/2015,"1,100.67","1,100.67","1,100.67","1,100.67"
05/04/2015,"1,119.65","1,119.65","1,119.65","1,119.65"
05/01/2015,"1,119.69","1,119.69","1,119.69","1,119.69"
04/30/2015,"1,103.51","1,103.51","1,103.51","1,103.51"
04/29/2015,"1,121.55","1,121.55","1,121.55","1,121.55"
04/28/2015,"1,127.70","1,127.70","1,127.70","1,127.70"
04/27/2015,"1,127.05","1,127.05","1,127.05","1,127.05"
04/24/2015,"1,122.72","1,122.72","1,122.72","1,122.72"
04/23/2015,"1,111.73","1,111.73","1,111.73","1,111.73"
04/22/2015,"1,108.90","1,108.90","1,108.90","1,108.90"
04/21/2015,"1,099.00","1,099.00","1,099.00","1,099.00"
04/20/2015,"1,099.45","1,099.45","1,099.45","1,099.45"
04/17/2015,"1,079.51","1,079.51","1,079.51","1,079.51"
04/16/2015,"1,095.96","1,095.96","1,095.96","1,095.96"
04/15/2015,"1,098.20","1,098.20","1,098.20","1,098.20"
04/14/2015,"1,087.79","1,087.79","1,087.79","1,087.79"
04/13/2015,"1,092.38","1,092.38","1,092.38","1,092.38"
04/10/2015,"1,095.66","1,095.66","1,095.66","1,095.66"
04/09/2015,"1,090.43","1,090.43","1,090.43","1,090.43"
04/08/2015,"1,085.25","1,085.25","1,085.25","1,085.25"
04/07/2015,"1,082.53","1,082.53","1,082.53","1,082.53"
04/06/2015,"1,084.52","1,084.52","1,084.52","1,084.52"
04/03/2015,"1,072.99","1,072.99","1,072.99","1,072.99"
04/02/2015,"1,072.99","1,072.99","1,072.99","1,072.99"
04/01/2015,"1,074.05","1,074.05","1,074.05","1,074.05"
03/31/2015,"1,079.11","1,079.11","1,079.11","1,079.11"
03/30/2015,"1,089.74","1,089.74","1,089.74","1,089.74"
03/27/2015,"1,077.19","1,077.19","1,077.19","1,077.19"
03/26/2015,"1,074.11","1,074.11","1,074.11","1,074.11"
03/25/2015,"1,074.39","1,074.39","1,074.39","1,074.39"
03/24/2015,"1,105.07","1,105.07","1,105.07","1,105.07"
03/23/2015,"1,108.08","1,108.08","1,108.08","1,108.08"
03/20/2015,"1,107.09","1,107.09","1,107.09","1,107.09"
03/19/2015,"1,101.70","1,101.70","1,101.70","1,101.70"
03/18/2015,"1,102.75","1,102.75","1,102.75","1,102.75"
03/17/2015,"1,089.29","1,089.29","1,089.29","1,089.29"
03/16/2015,"1,087.18","1,087.18","1,087.18","1,087.18"
03/13/2015,"1,074.39","1,074.39","1,074.39","1,074.39"
03/12/2015,"1,079.14","1,079.14","1,079.14","1,079.14"
03/11/2015,"1,074.75","1,074.75","1,074.75","1,074.75"
03/10/2015,"1,081.03","1,081.03","1,081.03","1,081.03"
03/09/2015,"1,104.36","1,104.36","1,104.36","1,104.36"
03/06/2015,"1,099.28","1,099.28","1,099.28","1,099.28"
03/05/2015,"1,111.46","1,111.46","1,111.46","1,111.46"
03/04/2015,"1,112.93","1,112.93","1,112.93","1,112.93"
03/03/2015,"1,117.02","1,117.02","1,117.02","1,117.02"
03/02/2015,"1,125.94","1,125.94","1,125.94","1,125.94"
02/27/2015,"1,115.88","1,115.88","1,115.88","1,115.88"
02/26/2015,"1,122.31","1,122.31","1,122.31","1,122.31"
02/25/2015,"1,113.87","1,113.87","1,113.87","1,113.87"
02/24/2015,"1,121.95","1,121.95","1,121.95","1,121.95"
02/23/2015,"1,119.50","1,119.50","1,119.50","1,119.50"
02/20/2015,"1,118.54","1,118.54","1,118.54","1,118.54"
02/19/2015,"1,112.14","1,112.14","1,112.14","1,112.14"
02/18/2015,"1,107.65","1,107.65","1,107.65","1,107.65"
02/17/2015,"1,105.53","1,105.53","1,105.53","1,105.53"
02/16/2015,"1,105.93","1,105.93","1,105.93","1,105.93"
02/13/2015,"1,105.93","1,105.93","1,105.93","1,105.93"
02/12/2015,"1,096.58","1,096.58","1,096.58","1,096.58"
02/11/2015,"1,079.12","1,079.12","1,079.12","1,079.12"
02/10/2015,"1,074.36","1,074.36","1,074.36","1,074.36"
02/09/2015,"1,056.70","1,056.70","1,056.70","1,056.70"
02/06/2015,"1,058.82","1,058.82","1,058.82","1,058.82"
02/05/2015,"1,063.22","1,063.22","1,063.22","1,063.22"
02/04/2015,"1,054.37","1,054.37","1,054.37","1,054.37"
02/03/2015,"1,053.76","1,053.76","1,053.76","1,053.76"
02/02/2015,"1,042.48","1,042.48","1,042.48","1,042.48"
01/30/2015,"1,032.74","1,032.74","1,032.74","1,032.74"
01/29/2015,"1,049.30","1,049.30","1,049.30","1,049.30"
01/28/2015,"1,038.10","1,038.10","1,038.10","1,038.10"
01/27/2015,"1,039.46","1,039.46","1,039.46","1,039.46"
01/26/2015,"1,074.50","1,074.50","1,074.50","1,074.50"
01/23/2015,"1,077.71","1,077.71","1,077.71","1,077.71"
01/22/2015,"1,075.19","1,075.19","1,075.19","1,075.19"
01/21/2015,"1,053.68","1,053.68","1,053.68","1,053.68"
