Date,Open,High,Low,Close
09/04/2015,411.39,411.39,411.39,411.39
09/03/2015,413.7,413.7,413.7,413.7
09/02/2015,414.26,414.26,414.26,414.26
09/01/2015,406.0,406.0,406.0,406.0
08/31/2015,414.36,414.36,414.36,414.36
08/28/2015,418.77,418.77,418.77,418.77
08/27/2015,417.43,417.43,417.43,417.43
08/26/2015,409.9,409.9,409.9,409.9
08/25/2015,396.62,396.62,396.62,396.62
08/24/2015,401.23,401.23,401.23,401.23
08/21/2015,418.05,418.05,418.05,418.05
08/20/2015,431.4,431.4,431.4,431.4
08/19/2015,441.28,441.28,441.28,441.28
08/18/2015,443.61,443.61,443.61,443.61
08/17/2015,446.79,446.79,446.79,446.79
08/14/2015,441.95,441.95,441.95,441.95
08/13/2015,441.41,441.41,441.41,441.41
08/12/2015,439.18,439.18,439.18,439.18
08/11/2015,442.37,442.37,442.37,442.37
08/10/2015,445.74,445.74,445.74,445.74
08/07/2015,442.89,442.89,442.89,442.89
08/06/2015,444.67,444.67,444.67,444.67
08/05/2015,448.35,448.35,448.35,448.35
08/04/2015,445.14,445.14,445.14,445.14
08/03/2015,440.88,440.88,440.88,440.88
07/31/2015,439.41,439.41,439.41,439.41
07/30/2015,436.21,436.21,436.21,436.21
07/29/2015,436.67,436.67,436.67,436.67
07/28/2015,435.57,435.57,435.57,435.57
07/27/2015,431.73,431.73,431.73,431.73
07/24/2015,435.24,435.24,435.24,435.24
07/23/2015,440.81,440.81,440.81,440.81
07/22/2015,439.6,439.6,439.6,439.6
07/21/2015,438.17,438.17,438.17,438.17
07/20/2015,437.63,437.63,437.63,437.63
07/17/2015,438.06,438.06,438.06,438.06
07/16/2015,436.6,436.6,436.6,436.6
07/15/2015,434.7,434.7,434.7,434.7
07/14/2015,435.94,435.94,435.94,435.94
07/13/2015,433.63,433.63,433.63,433.63
07/10/2015,425.5,425.5,425.5,425.5
07/09/2015,417.69,417.69,417.69,417.69
07/08/2015,415.8,415.8,415.8,415.8
07/07/2015,424.21,424.21,424.21,424.21
