Date,Open,High,Low,Close
09/04/2023,134.74,134.74,134.74,134.74
09/01/2023,134.78,134.78,134.78,134.78
08/31/2023,134.78,134.78,134.78,134.78
08/29/2023,135.2,135.2,135.2,135.2
08/28/2023,133.68,133.68,133.68,133.68
08/25/2023,132.72,132.72,132.72,132.72
08/24/2023,132.42,132.42,132.42,132.42
08/23/2023,132.97,132.97,132.97,132.97
08/22/2023,130.9,130.9,130.9,130.9
08/21/2023,130.51,130.51,130.51,130.51
08/18/2023,131.59,131.59,131.59,131.59
08/17/2023,131.24,131.24,131.24,131.24
08/16/2023,132.24,132.24,132.24,132.24
08/15/2023,133.75,133.75,133.75,133.75
08/14/2023,135.25,135.25,135.25,135.25
08/11/2023,136.26,136.26,136.26,136.26
08/10/2023,136.01,136.01,136.01,136.01
08/08/2023,136.37,136.37,136.37,136.37
08/07/2023,137.36,137.36,137.36,137.36
08/04/2023,135.67,135.67,135.67,135.67
08/02/2023,138.53,138.53,138.53,138.53
08/01/2023,139.24,139.24,139.24,139.24
07/28/2023,138.81,138.81,138.81,138.81
07/27/2023,139.2,139.2,139.2,139.2
07/25/2023,141.06,141.06,141.06,141.06
07/21/2023,140.92,140.92,140.92,140.92
07/20/2023,140.25,140.25,140.25,140.25
07/19/2023,140.54,140.54,140.54,140.54
07/18/2023,138.88,138.88,138.88,138.88
07/17/2023,139.98,139.98,139.98,139.98
07/14/2023,141.09,141.09,141.09,141.09
07/12/2023,140.21,140.21,140.21,140.21
07/11/2023,139.65,139.65,139.65,139.65
07/10/2023,137.87,137.87,137.87,137.87
07/07/2023,137.4,137.4,137.4,137.4
07/06/2023,137.8,137.8,137.8,137.8
07/05/2023,138.76,138.76,138.76,138.76
06/30/2023,137.13,137.13,137.13,137.13
06/29/2023,136.4,136.4,136.4,136.4
06/27/2023,135.21,135.21,135.21,135.21
06/26/2023,133.73,133.73,133.73,133.73
06/23/2023,130.71,130.71,130.71,130.71
06/22/2023,132.51,132.51,132.51,132.51
06/21/2023,134.52,134.52,134.52,134.52
06/20/2023,135.25,135.25,135.25,135.25
06/19/2023,136.9,136.9,136.9,136.9
06/16/2023,136.9,136.9,136.9,136.9
06/14/2023,136.39,136.39,136.39,136.39
06/13/2023,135.97,135.97,135.97,135.97
06/09/2023,134.97,134.97,134.97,134.97
06/07/2023,136.56,136.56,136.56,136.56
06/06/2023,134.24,134.24,134.24,134.24
06/05/2023,133.23,133.23,133.23,133.23
06/02/2023,134.08,134.08,134.08,134.08
05/31/2023,131.17,131.17,131.17,131.17
05/30/2023,130.45,130.45,130.45,130.45
05/25/2023,128.39,128.39,128.39,128.39
05/24/2023,128.38,128.38,128.38,128.38
05/23/2023,131.13,131.13,131.13,131.13
05/22/2023,132.54,132.54,132.54,132.54
05/19/2023,131.72,131.72,131.72,131.72
05/16/2023,131.15,131.15,131.15,131.15
05/15/2023,134.62,134.62,134.62,134.62
05/11/2023,134.93,134.93,134.93,134.93
05/10/2023,136.35,136.35,136.35,136.35
05/09/2023,135.09,135.09,135.09,135.09
05/08/2023,135.77,135.77,135.77,135.77
05/05/2023,136.52,136.52,136.52,136.52
05/04/2023,134.32,134.32,134.32,134.32
05/03/2023,133.29,133.29,133.29,133.29
05/02/2023,133.82,133.82,133.82,133.82
05/01/2023,136.16,136.16,136.16,136.16
04/28/2023,137.43,137.43,137.43,137.43
04/26/2023,132.99,132.99,132.99,132.99
04/24/2023,135.38,135.38,135.38,135.38
04/21/2023,135.84,135.84,135.84,135.84
04/20/2023,135.59,135.59,135.59,135.59
04/19/2023,137.06,137.06,137.06,137.06
04/18/2023,136.22,136.22,136.22,136.22
04/17/2023,136.51,136.51,136.51,136.51
04/14/2023,133.63,133.63,133.63,133.63
04/13/2023,135.87,135.87,135.87,135.87
04/12/2023,136.47,136.47,136.47,136.47
04/11/2023,137.11,137.11,137.11,137.11
04/10/2023,136.48,136.48,136.48,136.48
04/05/2023,135.05,135.05,135.05,135.05
04/04/2023,135.64,135.64,135.64,135.64
04/03/2023,135.6,135.6,135.6,135.6
03/31/2023,136.8,136.8,136.8,136.8
03/30/2023,133.97,133.97,133.97,133.97
03/29/2023,132.63,132.63,132.63,132.63
03/28/2023,129.7,129.7,129.7,129.7
03/27/2023,129.96,129.96,129.96,129.96
03/24/2023,130.24,130.24,130.24,130.24
