Date,Open,High,Low,Close
09/04/2018,274.05,274.05,274.05,274.05
09/03/2018,273.19,273.19,273.19,273.19
08/31/2018,273.19,273.19,273.19,273.19
08/30/2018,272.71,272.71,272.71,272.71
08/29/2018,272.81,272.81,272.81,272.81
08/28/2018,272.03,272.03,272.03,272.03
08/27/2018,272.55,272.55,272.55,272.55
08/24/2018,272.38,272.38,272.38,272.38
08/23/2018,272.16,272.16,272.16,272.16
08/22/2018,272.12,272.12,272.12,272.12
08/21/2018,273.08,273.08,273.08,273.08
08/20/2018,273.5,273.5,273.5,273.5
08/17/2018,273.73,273.73,273.73,273.73
08/16/2018,272.17,272.17,272.17,272.17
08/15/2018,271.16,271.16,271.16,271.16
08/14/2018,270.16,270.16,270.16,270.16
08/13/2018,269.34,269.34,269.34,269.34
08/10/2018,269.29,269.29,269.29,269.29
08/09/2018,269.82,269.82,269.82,269.82
08/08/2018,269.47,269.47,269.47,269.47
08/07/2018,269.73,269.73,269.73,269.73
08/06/2018,269.55,269.55,269.55,269.55
08/03/2018,267.78,267.78,267.78,267.78
08/02/2018,272.64,272.64,272.64,272.64
08/01/2018,270.87,270.87,270.87,270.87
07/31/2018,269.52,269.52,269.52,269.52
07/30/2018,266.1,266.1,266.1,266.1
07/27/2018,268.45,268.45,268.45,268.45
07/26/2018,265.37,265.37,265.37,265.37
07/25/2018,263.14,263.14,263.14,263.14
07/24/2018,250.52,250.52,250.52,250.52
07/23/2018,251.92,251.92,251.92,251.92
07/20/2018,252.36,252.36,252.36,252.36
07/19/2018,252.46,252.46,252.46,252.46
07/18/2018,251.88,251.88,251.88,251.88
07/17/2018,254.56,254.56,254.56,254.56
07/16/2018,254.96,254.96,254.96,254.96
07/13/2018,257.46,257.46,257.46,257.46
07/12/2018,257.19,257.19,257.19,257.19
07/11/2018,255.41,255.41,255.41,255.41
07/10/2018,254.51,254.51,254.51,254.51
07/09/2018,252.58,252.58,252.58,252.58
07/06/2018,251.73,251.73,251.73,251.73
07/05/2018,251.66,251.66,251.66,251.66
07/04/2018,249.4,249.4,249.4,249.4
07/03/2018,249.4,249.4,249.4,249.4
