Date,Open,High,Low,Close
09/04/2023,55.44,55.44,55.44,55.44
09/01/2023,55.23,55.23,55.23,55.23
08/31/2023,55.23,55.23,55.23,55.23
08/29/2023,55.1,55.1,55.1,55.1
08/28/2023,55.09,55.09,55.09,55.09
08/25/2023,54.64,54.64,54.64,54.64
08/24/2023,54.83,54.83,54.83,54.83
08/23/2023,55.2,55.2,55.2,55.2
08/22/2023,54.46,54.46,54.46,54.46
08/21/2023,54.07,54.07,54.07,54.07
08/18/2023,54.28,54.28,54.28,54.28
08/17/2023,54.27,54.27,54.27,54.27
08/16/2023,54.41,54.41,54.41,54.41
08/15/2023,54.9,54.9,54.9,54.9
08/14/2023,55.58,55.58,55.58,55.58
08/11/2023,56.77,56.77,56.77,56.77
08/10/2023,56.49,56.49,56.49,56.49
08/08/2023,56.45,56.45,56.45,56.45
08/07/2023,57.11,57.11,57.11,57.11
08/04/2023,56.42,56.42,56.42,56.42
08/02/2023,56.59,56.59,56.59,56.59
08/01/2023,56.88,56.88,56.88,56.88
07/28/2023,57.84,57.84,57.84,57.84
07/27/2023,60.6,60.6,60.6,60.6
07/25/2023,61.61,61.61,61.61,61.61
07/21/2023,61.16,61.16,61.16,61.16
07/20/2023,60.63,60.63,60.63,60.63
07/19/2023,60.01,60.01,60.01,60.01
07/18/2023,59.29,59.29,59.29,59.29
07/17/2023,59.14,59.14,59.14,59.14
07/14/2023,58.8,58.8,58.8,58.8
07/12/2023,58.75,58.75,58.75,58.75
07/11/2023,58.66,58.66,58.66,58.66
07/10/2023,57.48,57.48,57.48,57.48
07/07/2023,57.44,57.44,57.44,57.44
07/06/2023,57.76,57.76,57.76,57.76
07/05/2023,58.27,58.27,58.27,58.27
06/30/2023,57.36,57.36,57.36,57.36
06/29/2023,57.35,57.35,57.35,57.35
06/27/2023,58.15,58.15,58.15,58.15
06/26/2023,57.55,57.55,57.55,57.55
06/23/2023,56.28,56.28,56.28,56.28
06/22/2023,57.43,57.43,57.43,57.43
06/21/2023,57.95,57.95,57.95,57.95
06/20/2023,58.46,58.46,58.46,58.46
06/19/2023,59.72,59.72,59.72,59.72
06/16/2023,59.72,59.72,59.72,59.72
06/14/2023,59.36,59.36,59.36,59.36
06/13/2023,59.7,59.7,59.7,59.7
06/09/2023,60.16,60.16,60.16,60.16
06/07/2023,60.18,60.18,60.18,60.18
06/06/2023,59.53,59.53,59.53,59.53
06/05/2023,59.82,59.82,59.82,59.82
06/02/2023,59.95,59.95,59.95,59.95
05/31/2023,58.89,58.89,58.89,58.89
05/30/2023,58.29,58.29,58.29,58.29
05/25/2023,57.13,57.13,57.13,57.13
