Date,Open,High,Low,Close
09/04/2023,82.15,82.15,82.15,82.15
09/01/2023,81.82,81.82,81.82,81.82
08/31/2023,81.82,81.82,81.82,81.82
08/29/2023,82.01,82.01,82.01,82.01
08/28/2023,81.44,81.44,81.44,81.44
08/25/2023,80.88,80.88,80.88,80.88
08/24/2023,81.06,81.06,81.06,81.06
08/23/2023,81.75,81.75,81.75,81.75
08/22/2023,80.69,80.69,80.69,80.69
08/21/2023,81.0,81.0,81.0,81.0
08/18/2023,82.27,82.27,82.27,82.27
08/17/2023,81.84,81.84,81.84,81.84
08/16/2023,82.55,82.55,82.55,82.55
08/15/2023,83.79,83.79,83.79,83.79
08/14/2023,84.82,84.82,84.82,84.82
08/11/2023,85.48,85.48,85.48,85.48
08/10/2023,85.62,85.62,85.62,85.62
08/08/2023,85.57,85.57,85.57,85.57
08/07/2023,86.61,86.61,86.61,86.61
08/04/2023,85.71,85.71,85.71,85.71
08/02/2023,87.29,87.29,87.29,87.29
08/01/2023,88.13,88.13,88.13,88.13
07/28/2023,88.21,88.21,88.21,88.21
07/27/2023,88.32,88.32,88.32,88.32
07/25/2023,89.46,89.46,89.46,89.46
07/21/2023,89.63,89.63,89.63,89.63
07/20/2023,89.44,89.44,89.44,89.44
07/19/2023,88.74,88.74,88.74,88.74
07/18/2023,87.51,87.51,87.51,87.51
07/17/2023,87.75,87.75,87.75,87.75
07/14/2023,87.29,87.29,87.29,87.29
07/12/2023,87.17,87.17,87.17,87.17
07/11/2023,87.27,87.27,87.27,87.27
07/10/2023,85.58,85.58,85.58,85.58
07/07/2023,85.16,85.16,85.16,85.16
07/06/2023,85.83,85.83,85.83,85.83
07/05/2023,86.06,86.06,86.06,86.06
06/30/2023,84.73,84.73,84.73,84.73
06/29/2023,84.73,84.73,84.73,84.73
06/27/2023,83.86,83.86,83.86,83.86
06/26/2023,82.87,82.87,82.87,82.87
06/23/2023,80.94,80.94,80.94,80.94
06/22/2023,82.04,82.04,82.04,82.04
06/21/2023,82.71,82.71,82.71,82.71
06/20/2023,83.45,83.45,83.45,83.45
06/19/2023,84.68,84.68,84.68,84.68
06/16/2023,84.68,84.68,84.68,84.68
06/14/2023,83.95,83.95,83.95,83.95
06/13/2023,83.94,83.94,83.94,83.94
06/09/2023,83.96,83.96,83.96,83.96
06/07/2023,84.64,84.64,84.64,84.64
06/06/2023,82.6,82.6,82.6,82.6
06/05/2023,81.56,81.56,81.56,81.56
06/02/2023,81.62,81.62,81.62,81.62
05/31/2023,80.43,80.43,80.43,80.43
05/30/2023,79.57,79.57,79.57,79.57
05/25/2023,78.46,78.46,78.46,78.46
05/24/2023,79.49,79.49,79.49,79.49
05/23/2023,80.83,80.83,80.83,80.83
05/22/2023,81.69,81.69,81.69,81.69
05/19/2023,80.98,80.98,80.98,80.98
05/16/2023,80.46,80.46,80.46,80.46
05/15/2023,82.88,82.88,82.88,82.88
05/11/2023,82.11,82.11,82.11,82.11
05/10/2023,82.77,82.77,82.77,82.77
05/09/2023,82.7,82.7,82.7,82.7
05/08/2023,83.76,83.76,83.76,83.76
05/05/2023,84.53,84.53,84.53,84.53
05/04/2023,83.36,83.36,83.36,83.36
05/03/2023,82.57,82.57,82.57,82.57
05/02/2023,83.76,83.76,83.76,83.76
05/01/2023,84.8,84.8,84.8,84.8
04/28/2023,85.44,85.44,85.44,85.44
04/26/2023,82.59,82.59,82.59,82.59
04/24/2023,83.65,83.65,83.65,83.65
04/21/2023,84.25,84.25,84.25,84.25
04/20/2023,83.99,83.99,83.99,83.99
04/19/2023,84.36,84.36,84.36,84.36
04/18/2023,83.88,83.88,83.88,83.88
04/17/2023,84.18,84.18,84.18,84.18
04/14/2023,82.39,82.39,82.39,82.39
04/13/2023,83.25,83.25,83.25,83.25
04/12/2023,83.57,83.57,83.57,83.57
04/11/2023,84.26,84.26,84.26,84.26
04/10/2023,84.31,84.31,84.31,84.31
04/05/2023,84.35,84.35,84.35,84.35
04/04/2023,85.06,85.06,85.06,85.06
04/03/2023,85.48,85.48,85.48,85.48
03/31/2023,85.74,85.74,85.74,85.74
03/30/2023,83.51,83.51,83.51,83.51
03/29/2023,82.79,82.79,82.79,82.79
03/28/2023,81.36,81.36,81.36,81.36
03/27/2023,80.97,80.97,80.97,80.97
03/24/2023,81.04,81.04,81.04,81.04
03/23/2023,79.24,79.24,79.24,79.24
03/21/2023,82.7,82.7,82.7,82.7
03/20/2023,82.58,82.58,82.58,82.58
03/17/2023,81.1,81.1,81.1,81.1
03/16/2023,83.38,83.38,83.38,83.38
03/15/2023,84.36,84.36,84.36,84.36
03/14/2023,85.41,85.41,85.41,85.41
03/13/2023,84.67,84.67,84.67,84.67
03/10/2023,83.81,83.81,83.81,83.81
03/09/2023,87.37,87.37,87.37,87.37
03/08/2023,89.51,89.51,89.51,89.51
03/07/2023,88.58,88.58,88.58,88.58
03/06/2023,90.44,90.44,90.44,90.44
03/03/2023,90.65,90.65,90.65,90.65
03/02/2023,89.91,89.91,89.91,89.91
03/01/2023,89.24,89.24,89.24,89.24
02/28/2023,89.76,89.76,89.76,89.76
02/27/2023,90.34,90.34,90.34,90.34
02/23/2023,91.09,91.09,91.09,91.09
02/22/2023,90.33,90.33,90.33,90.33
02/21/2023,90.29,90.29,90.29,90.29
02/20/2023,92.26,92.26,92.26,92.26
02/16/2023,92.49,92.49,92.49,92.49
02/15/2023,92.84,92.84,92.84,92.84
02/14/2023,92.49,92.49,92.49,92.49
02/13/2023,93.74,93.74,93.74,93.74
02/10/2023,92.92,92.92,92.92,92.92
02/09/2023,92.05,92.05,92.05,92.05
02/08/2023,93.24,93.24,93.24,93.24
02/07/2023,93.88,93.88,93.88,93.88
02/06/2023,94.69,94.69,94.69,94.69
02/03/2023,95.16,95.16,95.16,95.16
02/02/2023,96.2,96.2,96.2,96.2
02/01/2023,95.12,95.12,95.12,95.12
01/31/2023,94.94,94.94,94.94,94.94
01/30/2023,93.76,93.76,93.76,93.76
01/27/2023,95.18,95.18,95.18,95.18
01/26/2023,93.96,93.96,93.96,93.96
01/25/2023,93.36,93.36,93.36,93.36
01/23/2023,92.92,92.92,92.92,92.92
01/20/2023,92.02,92.02,92.02,92.02
01/19/2023,90.6,90.6,90.6,90.6
01/18/2023,91.54,91.54,91.54,91.54
01/17/2023,93.31,93.31,93.31,93.31
01/16/2023,92.66,92.66,92.66,92.66
01/12/2023,93.29,93.29,93.29,93.29
01/11/2023,91.12,91.12,91.12,91.12
01/10/2023,88.13,88.13,88.13,88.13
01/09/2023,89.35,89.35,89.35,89.35
01/06/2023,89.61,89.61,89.61,89.61
01/05/2023,88.31,88.31,88.31,88.31
01/04/2023,90.43,90.43,90.43,90.43
01/03/2023,88.69,88.69,88.69,88.69
01/02/2023,88.42,88.42,88.42,88.42
12/29/2022,88.69,88.69,88.69,88.69
12/28/2022,87.41,87.41,87.41,87.41
12/27/2022,89.04,89.04,89.04,89.04
12/26/2022,89.13,89.13,89.13,89.13
12/22/2022,87.97,87.97,87.97,87.97
12/21/2022,88.58,88.58,88.58,88.58
12/20/2022,87.5,87.5,87.5,87.5
12/19/2022,87.79,87.79,87.79,87.79
12/16/2022,88.21,88.21,88.21,88.21
12/15/2022,89.65,89.65,89.65,89.65
12/14/2022,90.69,90.69,90.69,90.69
12/13/2022,90.97,90.97,90.97,90.97
12/12/2022,90.34,90.34,90.34,90.34
12/09/2022,89.73,89.73,89.73,89.73
12/08/2022,89.73,89.73,89.73,89.73
12/07/2022,89.92,89.92,89.92,89.92
12/06/2022,89.32,89.32,89.32,89.32
12/05/2022,88.9,88.9,88.9,88.9
12/02/2022,90.17,90.17,90.17,90.17
12/01/2022,89.97,89.97,89.97,89.97
11/30/2022,90.55,90.55,90.55,90.55
11/29/2022,89.35,89.35,89.35,89.35
11/28/2022,87.98,87.98,87.98,87.98
11/25/2022,91.42,91.42,91.42,91.42
11/24/2022,90.83,90.83,90.83,90.83
11/22/2022,91.42,91.42,91.42,91.42
11/21/2022,90.29,90.29,90.29,90.29
11/18/2022,90.15,90.15,90.15,90.15
11/17/2022,89.27,89.27,89.27,89.27
11/16/2022,88.58,88.58,88.58,88.58
11/15/2022,90.38,90.38,90.38,90.38
11/14/2022,89.09,89.09,89.09,89.09
11/11/2022,90.51,90.51,90.51,90.51
11/10/2022,90.88,90.88,90.88,90.88
11/09/2022,86.39,86.39,86.39,86.39
11/08/2022,87.18,87.18,87.18,87.18
11/07/2022,87.72,87.72,87.72,87.72
11/04/2022,87.45,87.45,87.45,87.45
11/03/2022,85.09,85.09,85.09,85.09
11/02/2022,84.62,84.62,84.62,84.62
11/01/2022,86.39,86.39,86.39,86.39
10/31/2022,84.97,84.97,84.97,84.97
10/28/2022,84.7,84.7,84.7,84.7
10/27/2022,83.02,83.02,83.02,83.02
10/26/2022,82.24,82.24,82.24,82.24
10/25/2022,82.38,82.38,82.38,82.38
10/24/2022,79.94,79.94,79.94,79.94
10/21/2022,78.73,78.73,78.73,78.73
10/20/2022,77.43,77.43,77.43,77.43
10/19/2022,77.53,77.53,77.53,77.53
10/18/2022,78.78,78.78,78.78,78.78
10/17/2022,77.91,77.91,77.91,77.91
10/14/2022,75.67,75.67,75.67,75.67
10/13/2022,77.2,77.2,77.2,77.2
10/12/2022,76.41,76.41,76.41,76.41
10/11/2022,76.98,76.98,76.98,76.98
10/10/2022,75.66,75.66,75.66,75.66
10/07/2022,76.06,76.06,76.06,76.06
10/06/2022,77.26,77.26,77.26,77.26
10/05/2022,78.32,78.32,78.32,78.32
10/04/2022,78.98,78.98,78.98,78.98
10/03/2022,76.67,76.67,76.67,76.67
09/30/2022,75.71,75.71,75.71,75.71
09/29/2022,74.89,74.89,74.89,74.89
09/28/2022,77.87,77.87,77.87,77.87
09/27/2022,75.92,75.92,75.92,75.92
09/26/2022,76.27,76.27,76.27,76.27
09/23/2022,78.26,78.26,78.26,78.26
09/22/2022,79.36,79.36,79.36,79.36
09/21/2022,80.96,80.96,80.96,80.96
09/20/2022,82.42,82.42,82.42,82.42
09/19/2022,84.25,84.25,84.25,84.25
09/16/2022,84.18,84.18,84.18,84.18
09/15/2022,83.61,83.61,83.61,83.61
09/14/2022,84.65,84.65,84.65,84.65
09/13/2022,85.42,85.42,85.42,85.42
09/12/2022,88.81,88.81,88.81,88.81
09/09/2022,87.61,87.61,87.61,87.61
09/08/2022,86.69,86.69,86.69,86.69
09/07/2022,87.96,87.96,87.96,87.96
09/06/2022,86.58,86.58,86.58,86.58
09/05/2022,86.14,86.14,86.14,86.14
09/02/2022,86.14,86.14,86.14,86.14
09/01/2022,86.86,86.86,86.86,86.86
08/31/2022,86.8,86.8,86.8,86.8
08/30/2022,87.99,87.99,87.99,87.99
08/29/2022,88.63,88.63,88.63,88.63
08/26/2022,89.14,89.14,89.14,89.14
08/25/2022,91.26,91.26,91.26,91.26
08/24/2022,90.29,90.29,90.29,90.29
08/23/2022,90.19,90.19,90.19,90.19
08/22/2022,90.89,90.89,90.89,90.89
