Date,Open,High,Low,Close
09/01/2023,"5,664.19","5,700.78","5,645.16","5,674.27"
08/31/2023,"5,634.66","5,646.12","5,587.53","5,606.93"
08/30/2023,"5,561.61","5,635.09","5,551.11","5,613.84"
08/29/2023,"5,510.26","5,590.57","5,495.91","5,579.59"
08/28/2023,"5,507.59","5,559.60","5,505.09","5,508.59"
08/25/2023,"5,453.31","5,499.66","5,414.33","5,479.14"
08/24/2023,"5,491.91","5,518.09","5,442.70","5,444.30"
08/23/2023,"5,450.71","5,517.21","5,434.43","5,511.42"
08/22/2023,"5,550.58","5,579.05","5,457.27","5,458.62"
08/21/2023,"5,503.17","5,540.68","5,487.51","5,517.18"
08/18/2023,"5,426.34","5,514.00","5,426.34","5,504.29"
08/17/2023,"5,577.33","5,588.73","5,477.21","5,482.09"
08/16/2023,"5,604.29","5,642.31","5,561.77","5,567.61"
08/15/2023,"5,623.55","5,633.69","5,593.00","5,609.28"
08/14/2023,"5,625.46","5,665.49","5,590.21","5,664.96"
08/11/2023,"5,662.59","5,676.75","5,619.29","5,665.54"
08/10/2023,"5,745.17","5,776.43","5,677.10","5,698.56"
08/09/2023,"5,731.97","5,763.60","5,714.70","5,728.26"
08/08/2023,"5,702.58","5,772.38","5,668.17","5,766.24"
08/07/2023,"5,720.85","5,808.28","5,719.44","5,762.10"
08/04/2023,"5,715.66","5,788.67","5,715.04","5,720.90"
08/03/2023,"5,713.68","5,721.62","5,584.41","5,684.14"
08/02/2023,"5,792.22","5,793.76","5,696.32","5,722.15"
08/01/2023,"5,819.65","5,826.63","5,779.53","5,818.64"
07/31/2023,"5,834.61","5,866.70","5,822.47","5,853.89"
07/28/2023,"5,766.90","5,830.90","5,749.79","5,804.68"
07/27/2023,"5,750.07","5,792.56","5,715.96","5,722.14"
07/26/2023,"5,640.38","5,743.62","5,637.93","5,736.45"
07/25/2023,"5,635.18","5,669.33","5,609.07","5,614.07"
07/24/2023,"5,637.60","5,669.93","5,633.40","5,653.02"
07/21/2023,"5,745.74","5,746.13","5,668.55","5,668.68"
07/20/2023,"5,769.88","5,782.79","5,730.81","5,736.17"
07/19/2023,"5,713.53","5,756.05","5,713.52","5,751.35"
07/18/2023,"5,611.55","5,710.03","5,611.55","5,680.55"
07/17/2023,"5,533.46","5,605.56","5,516.80","5,589.03"
07/14/2023,"5,624.88","5,624.88","5,536.50","5,546.17"
07/13/2023,"5,569.64","5,638.67","5,562.18","5,627.28"
07/12/2023,"5,554.96","5,583.90","5,509.26","5,554.29"
07/11/2023,"5,451.72","5,499.49","5,451.17","5,491.43"
07/10/2023,"5,389.54","5,454.67","5,381.64","5,443.27"
07/07/2023,"5,373.85","5,471.75","5,354.27","5,403.70"
07/06/2023,"5,355.44","5,361.68","5,296.40","5,355.29"
07/05/2023,"5,452.28","5,453.18","5,395.68","5,397.10"
07/03/2023,"5,416.05","5,483.14","5,416.05","5,478.05"
06/30/2023,"5,440.94","5,452.68","5,386.34","5,437.50"
06/29/2023,"5,397.83","5,424.63","5,387.86","5,411.68"
06/28/2023,"5,382.65","5,390.09","5,341.63","5,369.57"
06/27/2023,"5,316.12","5,398.96","5,314.82","5,382.29"
06/26/2023,"5,280.95","5,343.69","5,277.11","5,315.96"
06/23/2023,"5,291.65","5,313.28","5,244.58","5,270.87"
06/22/2023,"5,299.90","5,334.82","5,274.00","5,323.47"
06/21/2023,"5,269.63","5,347.74","5,245.48","5,331.77"
06/20/2023,"5,319.44","5,325.81","5,264.04","5,286.65"
06/16/2023,"5,444.78","5,444.78","5,334.57","5,354.02"
06/15/2023,"5,342.32","5,429.42","5,334.64","5,426.10"
06/14/2023,"5,377.78","5,418.65","5,342.84","5,363.68"
06/13/2023,"5,373.00","5,386.49","5,351.43","5,371.15"
06/12/2023,"5,315.92","5,344.20","5,291.80","5,333.71"
06/09/2023,"5,368.60","5,370.95","5,286.85","5,299.36"
06/08/2023,"5,369.91","5,394.90","5,352.80","5,375.54"
