Date,Open,High,Low,Close
09/04/2023,"27,550.97","27,625.27","27,360.11","27,400.74"
09/01/2023,"27,550.97","27,625.27","27,360.11","27,400.74"
08/31/2023,"28,104.57","28,133.55","27,397.35","27,397.92"
08/29/2023,"27,840.03","28,025.13","27,760.25","28,010.47"
08/28/2023,"27,802.35","27,922.03","27,738.17","27,829.55"
08/25/2023,"27,724.36","27,828.74","27,521.43","27,703.89"
08/24/2023,"27,842.83","28,023.94","27,646.51","27,649.69"
08/23/2023,"27,914.62","27,974.96","27,746.38","27,832.12"
08/22/2023,"27,985.10","28,097.42","27,852.65","27,858.54"
08/21/2023,"27,871.66","28,080.90","27,831.91","28,028.22"
08/18/2023,"27,654.85","27,983.94","27,647.05","27,880.71"
08/17/2023,"28,174.78","28,174.78","27,621.50","27,699.74"
08/16/2023,"28,560.13","28,692.11","28,319.62","28,326.03"
08/15/2023,"28,746.58","28,798.69","28,512.37","28,551.14"
08/14/2023,"28,735.47","28,901.97","28,677.75","28,819.44"
08/11/2023,"28,616.31","28,851.25","28,577.29","28,801.15"
08/10/2023,"28,706.56","29,010.45","28,555.77","28,614.94"
08/08/2023,"28,803.85","28,863.53","28,593.60","28,825.59"
08/07/2023,"28,799.60","29,116.17","28,786.65","29,067.95"
08/04/2023,"28,960.95","29,038.59","28,661.31","28,711.64"
08/02/2023,"28,992.38","29,205.50","28,960.07","29,033.19"
08/01/2023,"29,049.43","29,140.00","28,829.99","28,901.88"
07/28/2023,"29,003.35","29,023.09","28,557.46","28,770.87"
07/27/2023,"29,088.81","29,114.46","28,801.91","28,837.16"
07/25/2023,"29,149.11","29,357.44","29,116.41","29,294.31"
07/21/2023,"29,324.15","29,429.84","29,257.66","29,260.27"
07/20/2023,"29,259.79","29,319.93","29,024.02","29,220.33"
07/19/2023,"29,156.18","29,495.79","29,052.01","29,098.89"
07/18/2023,"28,382.34","28,803.96","28,359.62","28,659.39"
07/17/2023,"28,135.39","28,281.29","28,078.85","28,239.27"
07/14/2023,"27,660.03","28,315.21","27,660.03","28,210.05"
07/12/2023,"27,921.35","27,921.35","27,375.22","27,414.47"
07/11/2023,"27,828.58","28,013.68","27,812.94","27,942.59"
07/10/2023,"27,479.05","27,805.85","27,466.73","27,802.92"
07/07/2023,"27,676.49","27,818.01","27,484.37","27,508.67"
07/06/2023,"27,837.68","27,891.14","27,698.60","27,768.14"
07/05/2023,"28,080.37","28,152.32","27,901.44","27,979.92"
06/30/2023,"28,143.08","28,391.02","28,089.55","28,280.08"
06/29/2023,"27,881.98","28,132.62","27,846.19","28,057.66"
06/27/2023,"27,741.82","28,028.22","27,662.51","27,986.71"
06/26/2023,"27,839.13","28,014.11","27,686.75","27,878.22"
06/23/2023,"27,797.36","28,008.14","27,797.36","27,824.62"
