Date,Open,High,Low,Close
09/01/2023,"52,626.49","52,704.98","52,087.46","52,383.53"
08/31/2023,"52,078.64","52,537.49","52,071.70","52,292.96"
08/30/2023,"51,482.91","52,173.49","51,276.20","51,996.72"
08/29/2023,"49,958.60","51,576.87","49,905.26","51,416.51"
08/28/2023,"49,939.72","50,216.88","49,483.44","50,135.02"
08/25/2023,"49,562.29","50,029.39","48,779.00","49,573.62"
08/24/2023,"51,389.86","51,389.86","49,356.02","49,415.44"
08/23/2023,"49,592.24","50,705.93","49,517.24","50,591.17"
08/22/2023,"50,226.30","50,228.00","49,287.34","49,483.78"
08/21/2023,"48,752.23","49,747.58","48,681.64","49,693.97"
08/18/2023,"47,752.22","48,580.49","47,642.95","48,400.45"
08/17/2023,"48,996.97","49,017.76","48,114.56","48,263.18"
08/16/2023,"49,267.42","49,400.91","48,682.35","48,696.96"
08/15/2023,"49,757.32","49,938.13","49,174.43","49,231.34"
08/14/2023,"48,440.72","49,751.44","48,357.79","49,746.28"
08/11/2023,"48,807.63","49,007.59","48,447.62","48,582.67"
08/10/2023,"49,549.77","50,120.77","48,963.75","49,190.67"
08/09/2023,"50,283.53","50,283.53","49,097.73","49,303.90"
08/08/2023,"50,271.60","50,338.84","49,696.38","50,251.20"
08/07/2023,"50,818.14","50,993.32","50,083.63","50,533.56"
08/04/2023,"50,900.37","51,440.40","50,503.19","50,573.42"
08/03/2023,"51,392.77","52,027.64","51,309.95","51,700.54"
08/02/2023,"52,858.02","52,876.34","51,592.94","51,847.97"
08/01/2023,"53,150.47","53,417.33","52,942.10","53,302.40"
07/31/2023,"53,219.14","53,338.44","53,005.59","53,269.24"
07/28/2023,"52,951.23","53,318.77","52,809.50","53,130.69"
07/27/2023,"52,997.34","53,409.31","52,189.56","52,391.48"
07/26/2023,"52,283.42","52,544.17","51,849.45","52,197.47"
07/25/2023,"52,094.92","52,736.87","52,094.92","52,468.93"
07/24/2023,"51,984.58","52,223.13","51,732.06","51,865.68"
07/21/2023,"52,222.90","52,446.13","51,671.09","51,684.38"
07/20/2023,"52,583.47","52,781.33","51,668.63","51,851.24"
07/19/2023,"52,934.30","53,560.27","52,638.79","52,930.92"
07/18/2023,"52,630.91","53,078.44","52,329.78","52,919.51"
07/17/2023,"52,028.92","52,883.10","51,908.39","52,743.40"
07/14/2023,"52,141.79","52,572.38","51,543.40","51,738.31"
07/13/2023,"51,630.90","52,176.15","51,534.44","52,078.65"
07/12/2023,"51,118.59","51,447.40","50,841.84","51,286.86"
07/11/2023,"50,763.65","50,794.15","50,185.93","50,593.49"
07/10/2023,"50,381.76","50,579.32","50,073.11","50,574.78"
07/07/2023,"50,569.94","51,121.76","50,435.30","50,480.48"
07/06/2023,"50,162.48","50,596.76","49,957.52","50,552.00"
07/05/2023,"51,012.04","51,280.22","50,717.06","50,754.16"
07/03/2023,"51,382.96","51,504.54","51,050.66","51,282.48"
06/30/2023,"50,877.71","51,409.37","50,769.14","51,313.23"
06/29/2023,"50,318.14","50,377.83","50,002.83","50,233.74"
06/28/2023,"49,781.16","50,501.86","49,731.62","50,141.83"
06/27/2023,"49,267.36","50,322.91","49,252.82","50,262.30"
06/26/2023,"49,624.68","50,115.73","49,092.74","49,105.72"
06/23/2023,"49,460.22","49,791.16","49,271.95","49,493.36"
06/22/2023,"49,343.11","50,091.53","49,343.11","50,022.43"
06/21/2023,"50,159.02","50,262.38","49,332.79","49,599.63"
06/20/2023,"50,304.36","50,572.38","49,983.19","50,336.49"
06/16/2023,"51,034.92","51,034.92","50,299.76","50,328.11"
06/15/2023,"50,258.30","50,915.80","50,184.91","50,631.01"
06/14/2023,"49,752.07","50,521.66","49,581.00","50,516.77"
06/13/2023,"49,731.22","49,973.21","49,369.44","49,829.51"
