Date,Open,High,Low,Close
09/04/2023,702.89,702.89,702.89,702.89
09/01/2023,699.14,699.14,699.14,699.14
08/31/2023,699.14,699.14,699.14,699.14
08/29/2023,698.38,698.38,698.38,698.38
08/28/2023,691.65,691.65,691.65,691.65
08/25/2023,689.53,689.53,689.53,689.53
08/24/2023,683.76,683.76,683.76,683.76
08/23/2023,691.95,691.95,691.95,691.95
08/22/2023,688.63,688.63,688.63,688.63
08/21/2023,683.34,683.34,683.34,683.34
08/18/2023,682.0,682.0,682.0,682.0
08/17/2023,682.72,682.72,682.72,682.72
08/16/2023,693.78,693.78,693.78,693.78
08/15/2023,696.1,696.1,696.1,696.1
08/14/2023,703.92,703.92,703.92,703.92
08/11/2023,701.95,701.95,701.95,701.95
08/10/2023,704.99,704.99,704.99,704.99
08/08/2023,716.56,716.56,716.56,716.56
08/07/2023,719.6,719.6,719.6,719.6
08/04/2023,717.02,717.02,717.02,717.02
08/02/2023,727.41,727.41,727.41,727.41
08/01/2023,744.93,744.93,744.93,744.93
07/28/2023,744.61,744.61,744.61,744.61
07/27/2023,739.9,739.9,739.9,739.9
07/25/2023,746.6,746.6,746.6,746.6
07/21/2023,742.03,742.03,742.03,742.03
07/20/2023,743.9,743.9,743.9,743.9
07/19/2023,750.99,750.99,750.99,750.99
07/18/2023,751.1,751.1,751.1,751.1
07/17/2023,750.46,750.46,750.46,750.46
07/14/2023,738.24,738.24,738.24,738.24
07/12/2023,743.88,743.88,743.88,743.88
07/11/2023,745.9,745.9,745.9,745.9
07/10/2023,704.79,704.79,704.79,704.79
07/07/2023,698.2,698.2,698.2,698.2
07/06/2023,696.17,696.17,696.17,696.17
07/05/2023,702.33,702.33,702.33,702.33
06/30/2023,705.29,705.29,705.29,705.29
06/29/2023,696.89,696.89,696.89,696.89
06/27/2023,702.41,702.41,702.41,702.41
06/26/2023,685.24,685.24,685.24,685.24
06/23/2023,674.49,674.49,674.49,674.49
06/22/2023,677.7,677.7,677.7,677.7
06/21/2023,674.01,674.01,674.01,674.01
06/20/2023,682.76,682.76,682.76,682.76
06/19/2023,687.39,687.39,687.39,687.39
06/16/2023,687.39,687.39,687.39,687.39
06/14/2023,682.07,682.07,682.07,682.07
06/13/2023,680.56,680.56,680.56,680.56
06/09/2023,666.73,666.73,666.73,666.73
06/07/2023,669.02,669.02,669.02,669.02
06/06/2023,674.01,674.01,674.01,674.01
06/05/2023,665.63,665.63,665.63,665.63
06/02/2023,668.52,668.52,668.52,668.52
05/31/2023,661.64,661.64,661.64,661.64
05/30/2023,659.88,659.88,659.88,659.88
05/25/2023,649.66,649.66,649.66,649.66
