Date,Open,High,Low,Close
09/03/2021,"15,405.85","15,435.67","15,360.44","15,363.40"
09/02/2021,"15,570.93","15,573.48","15,375.85","15,425.22"
09/01/2021,"15,516.84","15,577.93","15,415.48","15,513.54"
08/31/2021,"15,525.59","15,576.93","15,462.80","15,492.84"
08/30/2021,"15,705.35","15,707.69","15,521.54","15,522.93"
08/27/2021,"15,485.12","15,697.74","15,481.21","15,692.56"
08/26/2021,"15,581.76","15,581.76","15,459.69","15,463.41"
08/25/2021,"15,502.74","15,636.46","15,467.56","15,567.01"
08/24/2021,"15,446.89","15,514.39","15,441.98","15,477.87"
08/23/2021,"15,320.51","15,449.26","15,314.45","15,393.82"
08/20/2021,"15,140.01","15,257.65","15,107.04","15,225.75"
08/19/2021,"15,056.57","15,211.36","15,033.12","15,128.14"
08/18/2021,"15,399.52","15,461.65","15,231.89","15,238.93"
08/17/2021,"15,500.78","15,525.67","15,335.55","15,445.84"
08/16/2021,"15,494.56","15,585.19","15,355.81","15,583.07"
08/13/2021,"15,591.57","15,601.23","15,500.61","15,555.97"
08/12/2021,"15,574.04","15,592.67","15,492.49","15,573.80"
08/11/2021,"15,626.24","15,644.63","15,566.96","15,612.90"
08/10/2021,"15,564.04","15,609.02","15,510.37","15,573.43"
08/09/2021,"15,552.31","15,560.99","15,451.61","15,542.37"
08/06/2021,"15,467.92","15,586.62","15,457.65","15,560.44"
08/05/2021,"15,275.30","15,387.55","15,275.30","15,386.81"
08/04/2021,"15,150.65","15,274.30","15,110.08","15,212.42"
08/03/2021,"15,297.21","15,310.51","15,025.70","15,208.42"
08/02/2021,"15,419.57","15,525.64","15,218.63","15,243.67"
07/30/2021,"15,381.10","15,476.07","15,312.02","15,341.09"
07/29/2021,"15,358.28","15,497.47","15,325.86","15,423.74"
07/28/2021,"15,347.39","15,349.02","15,229.27","15,253.51"
07/27/2021,"15,257.62","15,392.74","15,206.73","15,330.32"
07/26/2021,"15,287.70","15,361.54","15,269.42","15,360.82"
07/23/2021,"15,276.59","15,388.53","15,267.31","15,311.30"
07/22/2021,"15,215.20","15,222.94","15,059.17","15,153.78"
07/21/2021,"15,046.23","15,238.09","15,045.08","15,201.68"
07/20/2021,"14,627.45","15,033.54","14,613.33","14,967.68"
07/19/2021,"14,804.96","14,804.96","14,548.01","14,617.25"
07/16/2021,"15,262.89","15,265.24","15,060.01","15,076.60"
07/15/2021,"15,074.84","15,247.36","15,068.37","15,191.11"
07/14/2021,"15,180.67","15,249.52","15,072.36","15,139.26"
07/13/2021,"15,189.41","15,201.75","15,120.13","15,171.01"
07/12/2021,"15,007.64","15,202.29","14,964.80","15,174.71"
07/09/2021,"14,895.44","15,038.35","14,873.90","15,031.76"
07/08/2021,"14,749.61","14,824.74","14,644.69","14,733.86"
07/07/2021,"14,963.88","15,024.98","14,851.60","14,981.14"
07/06/2021,"15,071.51","15,099.06","14,879.68","14,971.78"
07/02/2021,"15,008.78","15,067.11","14,986.99","15,056.68"
07/01/2021,"14,919.43","14,978.94","14,885.22","14,970.69"
06/30/2021,"14,858.30","14,910.96","14,848.60","14,868.70"
06/29/2021,"14,938.92","14,974.91","14,878.12","14,895.45"
06/28/2021,"15,047.21","15,048.80","14,780.68","14,855.33"
06/25/2021,"14,965.24","15,062.77","14,937.88","15,040.02"
06/24/2021,"14,867.65","14,922.16","14,837.19","14,914.58"
06/23/2021,"14,797.42","14,823.82","14,766.17","14,779.81"
06/22/2021,"14,700.14","14,803.83","14,625.56","14,764.15"
06/21/2021,"14,469.80","14,719.37","14,449.12","14,714.32"
06/18/2021,"14,499.59","14,514.94","14,364.22","14,378.08"
06/17/2021,"14,828.16","14,839.52","14,562.28","14,667.42"
06/16/2021,"14,846.40","14,855.72","14,653.27","14,791.90"
06/15/2021,"14,804.71","14,893.09","14,750.33","14,844.24"
06/14/2021,"14,820.48","14,826.96","14,705.11","14,773.17"
06/11/2021,"14,751.78","14,834.57","14,749.58","14,834.57"
06/10/2021,"14,826.98","14,872.21","14,689.19","14,700.53"
06/09/2021,"14,848.78","14,848.91","14,748.46","14,749.29"
06/08/2021,"14,811.44","14,878.86","14,720.09","14,849.10"
06/07/2021,"14,918.46","14,941.45","14,806.32","14,820.00"
06/04/2021,"14,830.14","14,867.60","14,749.44","14,860.10"
06/03/2021,"14,729.90","14,854.01","14,680.54","14,780.75"
06/02/2021,"14,755.86","14,842.88","14,724.27","14,800.81"
06/01/2021,"14,767.70","14,832.07","14,673.56","14,684.37"
05/28/2021,"14,676.20","14,692.36","14,592.13","14,646.57"
05/27/2021,"14,614.15","14,656.49","14,567.04","14,631.98"
05/26/2021,"14,568.46","14,610.11","14,499.31","14,538.81"
05/25/2021,"14,666.77","14,723.61","14,503.48","14,522.66"
05/24/2021,"14,578.16","14,659.73","14,572.53","14,623.41"
05/21/2021,"14,447.04","14,610.33","14,443.80","14,517.32"
05/20/2021,"14,398.68","14,398.68","14,398.68","14,398.68"
05/19/2021,"14,156.00","14,285.04","14,058.47","14,282.76"
05/18/2021,"14,555.33","14,561.22","14,334.22","14,342.56"
05/17/2021,"14,487.97","14,517.96","14,385.87","14,500.37"
05/14/2021,"14,370.11","14,553.85","14,364.58","14,527.05"
05/13/2021,"14,088.29","14,350.28","14,083.91","14,282.48"
05/12/2021,"14,349.29","14,408.17","14,040.36","14,063.09"
05/11/2021,"14,342.62","14,430.09","14,217.39","14,367.08"
05/10/2021,"14,735.87","14,777.46","14,519.88","14,525.00"
05/07/2021,"14,581.75","14,708.66","14,532.29","14,698.91"
05/06/2021,"14,526.53","14,614.98","14,385.65","14,609.83"
05/05/2021,"14,516.15","14,554.79","14,411.50","14,481.32"
05/04/2021,"14,400.98","14,459.03","14,299.41","14,452.77"
05/03/2021,"14,524.32","14,561.60","14,452.23","14,466.65"
04/30/2021,"14,518.78","14,519.95","14,389.95","14,442.63"
04/29/2021,"14,519.62","14,629.95","14,434.31","14,605.75"
04/28/2021,"14,412.95","14,512.77","14,405.32","14,462.41"
04/27/2021,"14,307.10","14,365.90","14,250.76","14,357.10"
04/26/2021,"14,284.59","14,391.35","14,267.93","14,284.33"
04/23/2021,"13,999.55","14,284.07","13,960.29","14,216.52"
04/22/2021,"14,025.74","14,147.86","13,935.19","13,970.73"
04/21/2021,"13,819.57","14,032.86","13,806.22","14,026.81"
04/20/2021,"13,981.21","13,981.21","13,775.63","13,832.74"
04/19/2021,"14,048.14","14,090.16","13,999.16","14,035.70"
04/16/2021,"14,151.22","14,164.34","14,008.34","14,073.28"
04/15/2021,"14,035.74","14,093.31","14,007.05","14,081.35"
04/14/2021,"13,862.98","14,037.98","13,858.36","13,953.17"
04/13/2021,"13,916.61","13,916.61","13,827.70","13,870.19"
04/12/2021,"13,878.49","13,965.54","13,860.79","13,950.28"
04/09/2021,"13,859.87","13,929.07","13,813.64","13,926.15"
04/08/2021,"13,738.31","13,823.04","13,726.60","13,822.66"
04/07/2021,"13,714.20","13,783.32","13,673.55","13,715.00"
04/06/2021,"13,682.75","13,723.43","13,641.39","13,702.48"
04/05/2021,"13,691.94","13,780.21","13,648.74","13,721.32"
04/01/2021,"13,392.43","13,579.55","13,377.49","13,577.45"
03/31/2021,"13,381.30","13,444.57","13,326.78","13,326.96"
03/30/2021,"13,411.39","13,456.22","13,344.34","13,375.02"
03/29/2021,"13,384.55","13,491.14","13,315.57","13,424.10"
03/26/2021,"13,343.67","13,516.73","13,312.17","13,507.61"
03/25/2021,"13,260.60","13,260.60","13,260.60","13,260.60"
03/24/2021,"13,178.12","13,340.28","13,163.23","13,163.80"
03/23/2021,"13,248.97","13,253.64","13,065.24","13,102.73"
03/22/2021,"13,273.30","13,360.30","13,209.64","13,282.18"
03/19/2021,"13,466.81","13,479.25","13,267.06","13,309.04"
03/18/2021,"13,744.23","13,753.51","13,530.26","13,549.05"
03/17/2021,"13,731.64","13,759.26","13,641.50","13,734.26"
03/16/2021,"13,810.59","13,810.59","13,653.76","13,702.79"
03/15/2021,"13,798.89","13,855.82","13,655.32","13,795.93"
03/12/2021,"13,782.61","13,840.23","13,739.09","13,793.54"
03/11/2021,"13,682.50","13,820.02","13,641.84","13,754.59"
03/10/2021,"13,511.15","13,689.30","13,495.47","13,646.00"
03/09/2021,"13,466.13","13,623.12","13,385.68","13,460.06"
03/08/2021,"13,333.99","13,634.20","13,271.91","13,433.92"
03/05/2021,"13,152.37","13,296.38","12,821.51","13,264.36"
03/04/2021,"13,189.52","13,259.96","12,822.46","13,005.08"
03/03/2021,"13,237.54","13,343.56","13,193.72","13,197.59"
03/02/2021,"13,262.97","13,321.25","13,186.07","13,232.83"
03/01/2021,"13,062.70","13,329.54","13,062.70","13,259.46"
02/26/2021,"13,000.85","13,041.50","12,758.67","12,876.85"
02/25/2021,"13,272.71","13,319.10","12,935.77","12,978.35"
02/24/2021,"12,947.96","13,289.91","12,947.91","13,268.58"
02/23/2021,"12,816.38","12,983.48","12,688.89","12,931.99"
02/22/2021,"12,673.97","12,908.95","12,661.46","12,844.35"
02/19/2021,"12,778.10","12,803.42","12,724.27","12,747.39"
02/18/2021,"12,681.55","12,770.05","12,620.05","12,734.31"
02/17/2021,"12,750.98","12,836.50","12,717.84","12,765.57"
02/16/2021,"12,816.72","12,873.60","12,763.50","12,839.14"
02/12/2021,"12,653.99","12,742.05","12,653.99","12,735.66"
02/11/2021,"12,700.11","12,740.81","12,590.15","12,687.14"
02/10/2021,"12,675.04","12,684.00","12,545.83","12,607.51"
02/09/2021,"12,602.22","12,657.06","12,539.20","12,611.65"
02/08/2021,"12,636.66","12,665.09","12,565.57","12,618.56"
02/05/2021,"12,634.06","12,646.53","12,556.72","12,574.53"
02/04/2021,"12,339.96","12,569.94","12,339.96","12,567.14"
02/03/2021,"12,319.26","12,336.09","12,250.05","12,273.28"
02/02/2021,"12,132.47","12,386.33","12,131.43","12,323.67"
02/01/2021,"11,890.29","12,030.90","11,853.81","11,994.33"
01/29/2021,"11,987.51","12,012.39","11,680.13","11,755.80"
01/28/2021,"11,935.88","12,148.11","11,935.68","12,023.83"
01/27/2021,"11,961.80","11,984.94","11,707.82","11,749.07"
01/26/2021,"12,237.10","12,237.10","12,121.73","12,128.95"
01/25/2021,"12,234.87","12,234.87","12,009.80","12,183.45"
01/22/2021,"12,344.59","12,378.49","12,297.49","12,300.53"
01/21/2021,"12,540.20","12,543.00","12,430.54","12,438.78"
01/20/2021,"12,513.18","12,578.99","12,483.80","12,547.74"
01/19/2021,"12,479.25","12,506.97","12,398.48","12,444.39"
01/15/2021,"12,403.67","12,437.15","12,314.09","12,376.19"
01/14/2021,"12,712.23","12,736.65","12,489.94","12,494.45"
01/13/2021,"12,723.49","12,767.68","12,675.83","12,693.11"
01/12/2021,"12,716.60","12,747.21","12,621.06","12,698.77"
01/11/2021,"12,629.49","12,740.43","12,594.96","12,692.21"
01/08/2021,"12,718.93","12,754.03","12,572.05","12,727.02"
01/07/2021,"12,642.13","12,762.69","12,639.10","12,680.92"
01/06/2021,"12,371.58","12,660.65","12,325.05","12,544.67"
01/05/2021,"12,226.46","12,333.48","12,174.89","12,249.87"
01/04/2021,"12,472.83","12,479.17","12,145.17","12,270.63"
12/31/2020,"12,278.60","12,418.74","12,253.91","12,406.36"
12/30/2020,"12,189.95","12,327.93","12,189.95","12,285.54"
12/29/2020,"12,220.48","12,230.55","12,131.39","12,150.84"
12/28/2020,"12,103.06","12,187.45","12,094.06","12,155.60"
12/24/2020,"11,996.67","12,039.01","11,967.84","12,034.51"
12/23/2020,"11,980.95","12,043.14","11,953.57","11,955.83"
12/22/2020,"11,989.83","11,998.38","11,913.17","11,917.83"
12/21/2020,"11,936.92","12,055.35","11,794.08","12,006.38"
12/18/2020,"12,034.97","12,051.82","11,930.06","12,015.14"
12/17/2020,"11,978.24","12,044.33","11,973.00","12,035.59"
12/16/2020,"11,941.42","11,955.32","11,872.36","11,928.67"
12/15/2020,"11,823.65","11,946.58","11,749.41","11,911.85"
12/14/2020,"11,887.58","11,956.27","11,732.20","11,733.04"
