Name of the Stock,Trading Days,β10,α10,ShM10,Volatality10,mod_ShM10,mod_ShM_1000
CLX,25,0.2702780892928931,0.008608535800791512,0.331541085709985,0.025965215690708737,0.00022352248884873965,0.22352248884873965
RSG,25,0.5555541322212738,0.0027213380455534775,0.16860244157120646,0.01614056131212172,4.392392357526539e-05,0.043923923575265394
HON,25,1.205311750862685,-0.0008543765744396786,-0.04199280871191169,0.020345783019684652,-1.738296040065115e-05,-0.01738296040065115
AEP,25,0.31387927765257906,0.002535249173678252,0.07430302146992956,0.03412040484389006,8.650372818603971e-05,0.08650372818603971
COF,25,0.8128061510339152,-0.0032485856185448074,-0.10830379745883584,0.0299951220064978,-9.744172197680563e-05,-0.09744172197680563
SLG,25,0.3906954000172136,0.0009267195220867925,0.028457606313475988,0.03256491469726841,3.0178542185049747e-05,0.030178542185049746
FIS,25,0.9913045217584322,0.0010788365995127117,0.04389957471686626,0.024575103664915953,2.6512521270530307e-05,0.026512521270530307
EBAY,25,0.8977077765230648,0.004564952656151876,0.13390527864864357,0.0340909089038225,0.00015562338515113613,0.15562338515113613
VAR,25,0.7928937708378068,-0.002824404092704725,-0.10452657234941219,0.027020919458291298,-7.631799550664268e-05,-0.07631799550664267
IPGP,25,1.3703437231493503,0.004415792861458061,0.0847247394709908,0.05211928521739509,0.00023014796760726988,0.23014796760726988
DHR,25,1.1719031109612446,0.002195632383523824,0.11792609315038423,0.018618715543504548,4.0879854786936965e-05,0.04087985478693697
BMY,25,0.9366879774563368,0.00564611586264735,0.14278351084456675,0.039543192552490725,0.00022326544673033645,0.22326544673033644
PFG,25,1.5020058222507406,-0.003289666540700421,-0.1999881838192729,0.016449304543278698,-5.411272677381536e-05,-0.05411272677381536
IVZ,25,1.6893427149264681,-0.00795937233081964,-0.39477839801435016,0.020161620724065854,-0.00016047384613560958,-0.16047384613560958
HP,25,1.1515689779620784,-0.02899616881354196,-0.37707178752555304,0.07689827182198555,-0.0022297552712199297,-2.2297552712199296
FISV,25,0.9229147144015468,0.008612078578814273,0.4889471933807906,0.017613514701386602,0.00015168897265744184,0.15168897265744183
DVA,25,0.25652875526772073,0.0023218851816531206,0.09979196005343703,0.023267257005572268,5.402389925895301e-05,0.05402389925895301
AOS,25,1.0219520658407775,0.011130961459983572,0.3013121510741547,0.036941628209491546,0.0004111958398688923,0.4111958398688923
GPS,25,1.5786271598322863,-0.012836685639637562,-0.34413335190082284,0.03730148667292503,-0.0004788274583114686,-0.4788274583114686
LB,25,1.0817590054890995,0.007133212633747336,0.23277505338769816,0.03064423154429106,0.0002185918196032156,0.2185918196032156
CSX,25,0.8812768512639808,-0.0021001819956206107,-0.06580823665687162,0.03191366464613077,-6.702450390407785e-05,-0.06702450390407785
HBAN,25,0.7807418810271103,0.003883088004365473,0.20577234826219695,0.01887079598964195,7.327696154020673e-05,0.07327696154020673
F,25,1.3082962248693482,-0.010617232300127795,-0.27840130490248227,0.03813643152228318,-0.0004049033525699968,-0.4049033525699968
APA,25,0.7112329981580153,-0.0344209363233244,-0.4176495417825404,0.08241583643648893,-0.0028368302580139048,-2.836830258013905
DISH,25,0.8413748691851821,-0.003288100733999967,-0.06965180216704715,0.04720769070862024,-0.00015522364246945764,-0.15522364246945763
MMM,25,1.2810211685276893,-0.0036293663669561115,-0.14950592166013,0.024275736550467254,-8.810554176935302e-05,-0.08810554176935302
HCA,25,1.0214161454596433,0.007850701812827994,0.17116652151733272,0.045865872270080654,0.0003600792865776594,0.3600792865776594
SWKS,25,2.581638640382826,0.009493307321663147,0.14731364816795675,0.06444282277796515,0.0006117755213066972,0.6117755213066972
NEM,25,-0.8385445333126118,-0.00983326456873283,-0.10804283420960444,0.0910126492022245,-0.0008949514587067444,-0.8949514587067444
MTD,25,1.3922912010275168,0.0030337739585027702,0.12348570400501149,0.0245678152215875,7.453319803656013e-05,0.07453319803656014
BIIB,25,1.1465243439328747,-0.008503558987246484,-0.11483823114543946,0.07404815367172418,-0.0006296728426441988,-0.6296728426441989
CF,25,0.2792429744201985,0.005476855180102953,0.11253029195051548,0.04867005217147546,0.00026655882735122634,0.2665588273512263
LKQ,25,1.346823349530966,1.3491197912140693e-05,0.00033972775427439073,0.03971179199343291,5.357596452291676e-07,0.0005357596452291675
OMC,25,1.3147418916872193,-0.005559761326289657,-0.30925088030278836,0.017978158448073225,-9.995427005750519e-05,-0.09995427005750519
PWR,25,1.2472156848786844,-0.01540545073246401,-0.37070400813286636,0.04155728126614279,-0.0006402086491207123,-0.6402086491207123
ROP,25,1.342901758659332,-0.0017715978083461207,-0.0728191883609701,0.024328722253318447,-4.3100711023840456e-05,-0.04310071102384046
MA,25,1.3442131519914404,0.0030415601761670207,0.11046035727496703,0.027535309962792517,8.375030222124472e-05,0.08375030222124473
SCHW,25,1.9137897548399423,-0.0012653008961472124,-0.035111097573074505,0.036037064734698816,-4.559773030332952e-05,-0.04559773030332952
ECL,25,0.7105139042011058,-0.0010393650176476399,-0.03531326438164441,0.029432708526031786,-3.0591327616576865e-05,-0.030591327616576864
ETFC,25,1.7226902274652203,0.002498001785091965,0.06533947203963145,0.038231129011523236,9.550142851686626e-05,0.09550142851686626
MSI,25,0.7656083443540864,-0.006306824108654059,-0.19149514925126257,0.03293464159960948,-0.00020771299165029793,-0.20771299165029794
PVH,25,0.7554260960314153,-0.0015842930755659065,-0.0346870422767941,0.04567391658601606,-7.236086978120004e-05,-0.07236086978120004
GPC,25,1.2931567146681968,-0.003978353626823361,-0.21021751554241241,0.018924938849925226,-7.529009911101035e-05,-0.07529009911101035
ADI,25,1.3822993254483487,-0.0007783447625092157,-0.017571744570658267,0.04429524680258072,-3.447697335284179e-05,-0.034476973352841785
ISRG,25,0.46129166695129725,0.004204368438771948,0.11584679826252664,0.03629248716260766,0.00015258698759100373,0.15258698759100373
EIX,25,0.46302537929622695,0.0007633495280086997,0.024178806363238714,0.03157101787991035,2.4099721597383786e-05,0.024099721597383786
IT,25,1.0151455100356626,0.00368650475844233,0.12022284939815678,0.030663927671796227,0.00011304271527460823,0.11304271527460823
ABBV,25,1.3505379305600393,0.004689480861012044,0.0932062508947194,0.0503129437778698,0.00023594158690749543,0.23594158690749542
CE,25,1.6696057952758616,-0.004532651664265221,-0.08717643832710438,0.05199399919572025,-0.00023567068698628597,-0.23567068698628596
JKHY,25,0.9485326376274644,0.0022031318313845876,0.0849304404126648,0.02594042631452147,5.7150178933208636e-05,0.05715017893320864
MAC,25,0.4422614441501651,0.00616464389866362,0.12938195987214254,0.047646858223168255,0.00029372591383594474,0.29372591383594476
COG,25,1.313351466729039,-0.017124439601698446,-0.2954782370174929,0.05795499450162432,-0.0009924468029598311,-0.9924468029598311
APH,25,1.189503811296471,-9.020724634191402e-05,-0.0031653263250848523,0.028498561310103105,-2.5707767404906107e-06,-0.0025707767404906105
